inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized,LL
0.42,0.26,5.0,0.5,0.0005,0.0,0.0,3.0,6.0,8.0,10.0,14.0,16.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,-inf
0.88,0.32,15.0,0.9,0.05,0.0,1.0,14.0,112.0,828.0,3151.0,7064.0,11416.0,15168.0,17806.0,19531.0,20552.0,21170.0,21516.0,21671.0,21763.0,21811.0,21837.0,21856.0,21863.0,21868.0,21871.0,21872.0,21872.0,21873.0,21873.0,21873.0,-inf
0.1,0.28,12.0,0.8,0.005,0.0,1.0,7.0,10.0,13.0,13.0,13.0,14.0,14.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,-inf
0.28,0.3,14.0,0.4,0.05,0.0,2.0,9.0,13.0,21.0,26.0,31.0,34.0,35.0,35.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,-inf
0.09,0.24,7.0,0.8,0.1,0.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-inf
0.26,0.32,8.0,0.1,0.5,0.0,1.0,3.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,-inf
0.24,0.32,6.0,0.2,0.001,0.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-inf
0.01,0.34,11.0,0.5,0.01,0.0,0.0,6.0,9.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-inf
0.71,0.26,10.0,0.8,0.5,0.0,1.0,3.0,20.0,50.0,118.0,301.0,660.0,1345.0,2363.0,3701.0,5063.0,6338.0,7450.0,8306.0,8931.0,9354.0,9660.0,9856.0,9983.0,10075.0,10140.0,10171.0,10187.0,10203.0,10210.0,10210.0,-615.1540719536359
0.76,0.38,9.0,0.5,0.1,0.0,1.0,6.0,17.0,37.0,79.0,224.0,560.0,1338.0,2519.0,3989.0,5579.0,6988.0,8173.0,9007.0,9587.0,9952.0,10178.0,10302.0,10398.0,10464.0,10509.0,10525.0,10541.0,10552.0,10562.0,10562.0,-1331.1533226255951
0.08,0.4,9.0,0.1,0.0005,0.0,2.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-inf
0.97,0.4,15.0,0.8,0.0001,0.0,6.0,427.0,4691.0,14150.0,23841.0,30392.0,33976.0,35641.0,36393.0,36701.0,36834.0,36887.0,36900.0,36912.0,36914.0,36915.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,-inf
0.08,0.35,13.0,0.5,5e-05,0.0,0.0,6.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-inf
0.13,0.25,14.0,0.9,0.0005,0.0,2.0,8.0,13.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-inf
0.98,0.26,12.0,0.3,0.05,0.0,7.0,868.0,6425.0,16198.0,24896.0,30383.0,33053.0,34347.0,34947.0,35219.0,35337.0,35392.0,35413.0,35426.0,35427.0,35428.0,35430.0,35434.0,35434.0,35434.0,35434.0,35434.0,35434.0,35434.0,35434.0,35434.0,-inf
0.97,0.35,7.0,0.7,0.05,0.0,1.0,243.0,3417.0,11339.0,20319.0,26964.0,30967.0,32962.0,33906.0,34361.0,34575.0,34681.0,34713.0,34733.0,34742.0,34745.0,34746.0,34748.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,-inf
0.67,0.32,12.0,0.1,0.05,0.0,0.0,7.0,17.0,32.0,78.0,176.0,355.0,649.0,1091.0,1696.0,2466.0,3251.0,4037.0,4687.0,5232.0,5602.0,5912.0,6123.0,6245.0,6349.0,6418.0,6481.0,6519.0,6537.0,6548.0,6548.0,-1129.0149028309388
0.16,0.3,6.0,0.5,0.05,0.0,1.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,11.0,11.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,-inf
0.49,0.31,10.0,0.2,0.0005,0.0,1.0,5.0,14.0,25.0,46.0,59.0,73.0,93.0,120.0,169.0,241.0,296.0,395.0,498.0,625.0,786.0,1000.0,1231.0,1430.0,1638.0,1864.0,2110.0,2325.0,2499.0,2691.0,2691.0,-8829.917329788193
0.98,0.3,9.0,0.1,0.1,0.0,5.0,728.0,6095.0,15177.0,23037.0,27973.0,30526.0,31815.0,32383.0,32628.0,32752.0,32810.0,32833.0,32839.0,32846.0,32851.0,32852.0,32852.0,32852.0,32853.0,32853.0,32853.0,32853.0,32853.0,32853.0,32853.0,-inf
0.62,0.34,14.0,0.6,0.1,0.0,2.0,11.0,21.0,45.0,81.0,131.0,209.0,336.0,543.0,842.0,1230.0,1684.0,2235.0,2766.0,3326.0,3868.0,4329.0,4719.0,5011.0,5217.0,5392.0,5533.0,5634.0,5711.0,5761.0,5761.0,-3520.639866884991
0.97,0.35,8.0,0.2,0.005,0.0,0.0,248.0,3370.0,11637.0,20686.0,27230.0,30899.0,32685.0,33554.0,33931.0,34111.0,34177.0,34204.0,34224.0,34230.0,34234.0,34235.0,34235.0,34235.0,34236.0,34236.0,34236.0,34236.0,34236.0,34236.0,34236.0,-inf
0.44,0.31,13.0,0.9,0.0005,0.0,1.0,8.0,11.0,15.0,20.0,30.0,41.0,49.0,58.0,63.0,72.0,82.0,90.0,109.0,129.0,151.0,178.0,208.0,246.0,282.0,333.0,400.0,466.0,538.0,619.0,619.0,-inf
0.72,0.3,10.0,0.5,0.01,0.0,0.0,5.0,16.0,45.0,117.0,297.0,726.0,1524.0,2706.0,4049.0,5391.0,6512.0,7476.0,8138.0,8620.0,8977.0,9178.0,9308.0,9395.0,9444.0,9468.0,9481.0,9501.0,9509.0,9515.0,9515.0,-576.3179877628428
0.22,0.34,6.0,0.2,0.5,0.0,0.0,2.0,3.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-inf
0.79,0.4,12.0,0.1,0.001,0.0,3.0,13.0,41.0,186.0,666.0,2017.0,4263.0,6921.0,9294.0,11106.0,12239.0,12972.0,13386.0,13622.0,13754.0,13828.0,13869.0,13904.0,13919.0,13932.0,13942.0,13946.0,13951.0,13952.0,13953.0,13953.0,-2817.341890196657
0.67,0.41,5.0,0.4,0.01,0.0,1.0,2.0,9.0,17.0,26.0,50.0,96.0,216.0,434.0,824.0,1416.0,2104.0,2849.0,3651.0,4336.0,4930.0,5411.0,5754.0,6007.0,6186.0,6315.0,6408.0,6476.0,6529.0,6558.0,6558.0,-3283.732006306684
0.94,0.25,7.0,0.5,0.001,0.0,1.0,21.0,522.0,3857.0,11017.0,19031.0,25229.0,28795.0,30861.0,31789.0,32283.0,32512.0,32618.0,32671.0,32695.0,32702.0,32705.0,32708.0,32708.0,32708.0,32708.0,32708.0,32708.0,32708.0,32708.0,32708.0,-inf
0.49,0.31,5.0,0.8,0.0005,0.0,2.0,3.0,4.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,-inf
0.32,0.38,15.0,0.9,0.001,0.0,2.0,8.0,15.0,20.0,26.0,32.0,35.0,40.0,40.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,-inf
0.33,0.34,9.0,0.3,5e-05,0.0,0.0,7.0,10.0,13.0,19.0,20.0,21.0,22.0,25.0,26.0,28.0,28.0,28.0,29.0,31.0,31.0,31.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,-inf
0.84,0.34,6.0,0.5,0.001,0.0,1.0,6.0,51.0,260.0,1301.0,3852.0,7623.0,11458.0,14544.0,16682.0,18010.0,18788.0,19210.0,19454.0,19573.0,19637.0,19666.0,19681.0,19686.0,19690.0,19693.0,19693.0,19695.0,19696.0,19696.0,19696.0,-inf
0.2,0.37,15.0,0.7,0.1,0.0,1.0,5.0,12.0,14.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,-inf
0.54,0.42,8.0,0.3,0.005,0.0,2.0,4.0,9.0,18.0,29.0,50.0,77.0,115.0,178.0,265.0,375.0,491.0,622.0,771.0,926.0,1097.0,1290.0,1506.0,1707.0,1899.0,2102.0,2297.0,2465.0,2610.0,2705.0,2705.0,-7686.980943067775
0.33,0.28,8.0,0.9,0.001,0.0,0.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,-inf
0.95,0.31,12.0,0.6,0.0001,0.0,3.0,115.0,1757.0,7789.0,16577.0,24516.0,29616.0,32281.0,33596.0,34234.0,34525.0,34627.0,34667.0,34685.0,34698.0,34704.0,34707.0,34709.0,34709.0,34709.0,34709.0,34709.0,34709.0,34709.0,34709.0,34709.0,-inf
0.88,0.24,15.0,0.3,0.5,0.0,2.0,29.0,156.0,909.0,2908.0,6188.0,9694.0,12754.0,14992.0,16486.0,17421.0,17943.0,18261.0,18457.0,18560.0,18640.0,18686.0,18718.0,18736.0,18743.0,18747.0,18753.0,18757.0,18761.0,18764.0,18764.0,-2338.574684269304
0.99,0.41,6.0,0.5,5e-05,0.0,23.0,2284.0,11795.0,23584.0,31563.0,35464.0,37119.0,37823.0,38073.0,38160.0,38204.0,38218.0,38224.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,38226.0,-inf
0.61,0.29,6.0,0.8,0.001,0.0,1.0,3.0,12.0,23.0,59.0,121.0,229.0,448.0,787.0,1306.0,2048.0,2882.0,3722.0,4530.0,5209.0,5764.0,6191.0,6496.0,6699.0,6838.0,6923.0,6979.0,7003.0,7025.0,7038.0,7038.0,-1218.7220143331324
0.82,0.38,11.0,0.7,0.05,0.0,4.0,12.0,71.0,363.0,1337.0,3137.0,5625.0,8187.0,10386.0,12031.0,13145.0,13846.0,14288.0,14541.0,14681.0,14766.0,14814.0,14848.0,14874.0,14887.0,14895.0,14900.0,14900.0,14900.0,14900.0,14900.0,-2612.044422737395
0.26,0.31,5.0,0.1,0.0005,0.0,0.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-inf
0.63,0.38,14.0,0.7,5e-05,0.0,1.0,8.0,23.0,48.0,116.0,236.0,485.0,891.0,1616.0,2590.0,3746.0,4922.0,5974.0,6883.0,7565.0,8086.0,8504.0,8742.0,8895.0,8992.0,9060.0,9100.0,9124.0,9143.0,9160.0,9160.0,-1406.7039910279304
0.87,0.32,5.0,0.4,5e-05,0.0,1.0,5.0,29.0,315.0,1813.0,5595.0,10757.0,15689.0,19500.0,22018.0,23529.0,24356.0,24771.0,25008.0,25106.0,25164.0,25185.0,25196.0,25197.0,25200.0,25201.0,25201.0,25201.0,25201.0,25202.0,25202.0,-inf
0.93,0.28,15.0,0.5,0.1,0.0,5.0,35.0,570.0,3255.0,8366.0,14276.0,19063.0,22269.0,24229.0,25342.0,25957.0,26270.0,26429.0,26525.0,26577.0,26595.0,26611.0,26618.0,26620.0,26622.0,26624.0,26624.0,26624.0,26624.0,26624.0,26624.0,-inf
0.15,0.42,10.0,0.4,0.5,0.0,0.0,4.0,10.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-inf
0.89,0.24,11.0,0.8,0.01,0.0,0.0,15.0,108.0,736.0,3081.0,7512.0,12627.0,16995.0,20068.0,21927.0,23067.0,23646.0,23972.0,24147.0,24238.0,24273.0,24295.0,24306.0,24315.0,24318.0,24320.0,24320.0,24320.0,24320.0,24320.0,24320.0,-inf
0.85,0.35,15.0,0.6,0.0005,0.0,1.0,13.0,95.0,639.0,2577.0,6255.0,10655.0,14461.0,17303.0,19026.0,20052.0,20611.0,20921.0,21097.0,21189.0,21222.0,21248.0,21255.0,21259.0,21263.0,21266.0,21266.0,21267.0,21267.0,21268.0,21268.0,-inf
0.3,0.38,10.0,0.7,0.05,0.0,1.0,6.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-inf
0.77,0.38,13.0,0.8,0.1,0.0,1.0,19.0,67.0,205.0,566.0,1359.0,2741.0,4515.0,6353.0,8073.0,9323.0,10261.0,10963.0,11387.0,11669.0,11851.0,11961.0,12028.0,12065.0,12090.0,12110.0,12118.0,12123.0,12124.0,12130.0,12130.0,-1497.7250923374938
0.4,0.4,7.0,0.7,5e-05,0.0,1.0,3.0,5.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-inf
0.7,0.26,6.0,0.9,0.01,0.0,1.0,4.0,12.0,28.0,93.0,255.0,615.0,1296.0,2375.0,3758.0,5259.0,6627.0,7748.0,8549.0,9158.0,9540.0,9819.0,9998.0,10110.0,10171.0,10220.0,10247.0,10265.0,10273.0,10278.0,10278.0,-619.013604589716
0.74,0.29,14.0,0.2,0.0005,0.0,1.0,8.0,20.0,49.0,106.0,348.0,1048.0,2396.0,4389.0,6666.0,8689.0,10331.0,11380.0,12087.0,12497.0,12755.0,12870.0,12939.0,12984.0,13006.0,13016.0,13024.0,13027.0,13029.0,13030.0,13030.0,-1283.3831210549192
0.95,0.24,15.0,0.5,0.1,0.0,4.0,91.0,1541.0,6401.0,13479.0,20015.0,24601.0,27383.0,28906.0,29696.0,30094.0,30281.0,30371.0,30419.0,30433.0,30447.0,30453.0,30453.0,30454.0,30457.0,30458.0,30459.0,30459.0,30459.0,30460.0,30460.0,-inf
0.65,0.31,7.0,0.5,0.001,0.0,1.0,7.0,18.0,30.0,42.0,78.0,191.0,371.0,771.0,1450.0,2371.0,3556.0,4738.0,5799.0,6659.0,7280.0,7641.0,7944.0,8134.0,8248.0,8324.0,8366.0,8384.0,8398.0,8407.0,8407.0,-1435.9699233963331
0.71,0.38,12.0,0.7,0.001,0.0,2.0,12.0,30.0,66.0,168.0,412.0,948.0,1940.0,3331.0,4901.0,6421.0,7670.0,8554.0,9205.0,9613.0,9860.0,10021.0,10124.0,10197.0,10231.0,10255.0,10269.0,10279.0,10279.0,10285.0,10285.0,-1178.9496741751418
0.49,0.4,11.0,0.5,0.1,0.0,1.0,9.0,17.0,24.0,31.0,41.0,54.0,69.0,88.0,116.0,124.0,139.0,153.0,175.0,196.0,221.0,261.0,295.0,348.0,407.0,463.0,527.0,600.0,679.0,748.0,748.0,-5624.349124849184
0.23,0.26,15.0,0.6,0.5,0.0,2.0,9.0,13.0,18.0,20.0,22.0,24.0,26.0,27.0,28.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-inf
0.94,0.29,7.0,0.5,5e-05,0.0,0.0,49.0,1131.0,5702.0,13767.0,21645.0,27266.0,30595.0,32255.0,33157.0,33584.0,33771.0,33883.0,33913.0,33926.0,33934.0,33935.0,33936.0,33937.0,33937.0,33937.0,33937.0,33937.0,33937.0,33937.0,33937.0,-inf
0.17,0.41,8.0,0.5,0.001,0.0,0.0,4.0,5.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-inf
0.42,0.25,7.0,0.6,0.005,0.0,1.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,-inf
0.47,0.24,13.0,0.3,0.001,0.0,1.0,6.0,16.0,31.0,53.0,86.0,127.0,184.0,244.0,309.0,376.0,439.0,541.0,643.0,769.0,918.0,1108.0,1268.0,1461.0,1649.0,1831.0,2005.0,2166.0,2288.0,2402.0,2402.0,-5495.904830378822
0.14,0.35,14.0,0.5,0.005,0.0,3.0,7.0,10.0,15.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,-inf
0.41,0.26,6.0,0.7,0.001,0.0,0.0,4.0,9.0,11.0,13.0,15.0,18.0,25.0,31.0,42.0,57.0,75.0,86.0,95.0,105.0,118.0,126.0,141.0,164.0,198.0,220.0,244.0,270.0,307.0,346.0,346.0,-inf
0.47,0.34,14.0,0.8,5e-05,0.0,2.0,7.0,14.0,23.0,32.0,38.0,49.0,70.0,89.0,112.0,128.0,148.0,181.0,213.0,250.0,273.0,335.0,399.0,480.0,568.0,666.0,761.0,885.0,1005.0,1137.0,1137.0,-inf
0.03,0.26,15.0,0.9,0.01,0.0,1.0,7.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-inf
0.59,0.42,5.0,0.6,0.5,0.0,0.0,4.0,8.0,15.0,27.0,50.0,75.0,145.0,232.0,359.0,555.0,798.0,1121.0,1496.0,1867.0,2263.0,2669.0,3083.0,3441.0,3737.0,4011.0,4230.0,4396.0,4549.0,4676.0,4676.0,-8417.707515097012
0.12,0.31,11.0,0.1,0.005,0.0,2.0,7.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-inf
0.88,0.37,8.0,0.1,0.0001,0.0,3.0,8.0,77.0,688.0,3004.0,7727.0,13216.0,17884.0,21150.0,23083.0,24127.0,24706.0,24999.0,25155.0,25232.0,25277.0,25298.0,25307.0,25315.0,25318.0,25319.0,25319.0,25320.0,25320.0,25320.0,25320.0,-inf
0.01,0.31,6.0,0.7,0.005,0.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-inf
0.19,0.37,10.0,0.5,0.05,0.0,5.0,7.0,9.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-inf
0.95,0.35,7.0,0.8,0.01,0.0,2.0,59.0,1041.0,5551.0,13114.0,20550.0,25723.0,28904.0,30625.0,31479.0,31899.0,32081.0,32181.0,32218.0,32236.0,32247.0,32251.0,32252.0,32252.0,32255.0,32256.0,32256.0,32256.0,32257.0,32257.0,32257.0,-inf
0.17,0.32,15.0,0.9,0.5,0.0,0.0,7.0,14.0,16.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,-inf
0.41,0.24,12.0,0.3,5e-05,0.0,2.0,8.0,11.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-inf
0.13,0.25,15.0,0.2,0.01,0.0,0.0,9.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,-inf
0.82,0.3,14.0,0.7,0.005,0.0,1.0,12.0,42.0,202.0,880.0,2701.0,5515.0,8760.0,11479.0,13579.0,14926.0,15784.0,16310.0,16609.0,16756.0,16857.0,16919.0,16944.0,16955.0,16965.0,16965.0,16970.0,16971.0,16972.0,16972.0,16972.0,-2796.1592916497443
0.58,0.34,12.0,0.6,0.0001,0.0,0.0,12.0,28.0,53.0,101.0,177.0,292.0,431.0,659.0,1010.0,1567.0,2212.0,2971.0,3795.0,4564.0,5237.0,5705.0,6133.0,6423.0,6625.0,6776.0,6887.0,6974.0,7025.0,7068.0,7068.0,-2838.730774876567
0.11,0.34,5.0,0.6,0.001,0.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-inf
0.13,0.35,5.0,0.5,0.5,0.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-inf
0.28,0.26,9.0,0.4,0.0005,0.0,3.0,6.0,7.0,9.0,10.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,-inf
0.77,0.24,5.0,0.5,0.0005,0.0,0.0,1.0,10.0,27.0,88.0,359.0,1156.0,2860.0,5422.0,8196.0,10751.0,12658.0,13997.0,14839.0,15337.0,15618.0,15785.0,15874.0,15925.0,15965.0,15995.0,16005.0,16011.0,16014.0,16015.0,16015.0,-1244.7495027108318
0.31,0.37,10.0,0.1,5e-05,0.0,4.0,6.0,9.0,11.0,12.0,13.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,-inf
0.61,0.37,8.0,0.9,0.01,0.0,0.0,2.0,9.0,15.0,34.0,71.0,160.0,294.0,496.0,807.0,1164.0,1675.0,2308.0,2921.0,3542.0,4086.0,4529.0,4927.0,5233.0,5454.0,5630.0,5762.0,5846.0,5920.0,5950.0,5950.0,-3449.541804646367
0.2,0.4,6.0,0.5,0.1,0.0,1.0,5.0,8.0,11.0,14.0,15.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,-inf
0.68,0.26,7.0,0.3,0.05,0.0,0.0,3.0,10.0,21.0,44.0,81.0,188.0,383.0,739.0,1320.0,2106.0,3058.0,3978.0,4834.0,5522.0,6124.0,6567.0,6896.0,7136.0,7286.0,7377.0,7449.0,7492.0,7521.0,7536.0,7536.0,-1606.4015885713472
0.39,0.36,5.0,0.2,0.01,0.0,0.0,3.0,7.0,8.0,8.0,12.0,15.0,20.0,22.0,26.0,31.0,33.0,37.0,38.0,39.0,41.0,42.0,47.0,49.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,-inf
