inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized,LL
0.28,0.3,14.0,0.4,0.05,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,-inf
0.09,0.24,7.0,0.8,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-inf
0.26,0.32,8.0,0.1,0.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-inf
0.24,0.32,6.0,0.2,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-inf
0.01,0.34,11.0,0.5,0.01,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-inf
0.71,0.26,10.0,0.8,0.5,0.0,0.0,4.0,9.0,18.0,33.0,82.0,156.0,238.0,387.0,336.0,325.0,294.0,214.0,160.0,91.0,81.0,53.0,45.0,30.0,11.0,12.0,2.0,4.0,1.0,2.0,10210.0,-615.1540719536359
0.76,0.38,9.0,0.5,0.1,0.0,4.0,5.0,9.0,21.0,45.0,139.0,283.0,455.0,558.0,577.0,575.0,430.0,308.0,205.0,141.0,91.0,52.0,36.0,17.0,16.0,13.0,4.0,3.0,3.0,2.0,10562.0,-1331.1533226255951
0.08,0.4,9.0,0.1,0.0005,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-inf
0.97,0.4,15.0,0.8,0.0001,0.0,73.0,1589.0,3996.0,4018.0,2654.0,1463.0,622.0,287.0,115.0,52.0,16.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36918.0,-inf
0.08,0.35,13.0,0.5,5e-05,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-inf
0.13,0.25,14.0,0.9,0.0005,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-inf
0.98,0.26,12.0,0.3,0.05,0.0,74.0,1377.0,2567.0,2325.0,1398.0,765.0,352.0,161.0,72.0,33.0,16.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35434.0,-inf
0.97,0.35,7.0,0.7,0.05,0.0,21.0,936.0,2766.0,3331.0,2365.0,1403.0,761.0,356.0,146.0,74.0,40.0,14.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34749.0,-inf
0.67,0.32,12.0,0.1,0.05,0.0,0.0,3.0,5.0,13.0,23.0,55.0,79.0,150.0,205.0,248.0,242.0,249.0,231.0,172.0,129.0,90.0,71.0,36.0,30.0,27.0,18.0,13.0,8.0,4.0,6.0,6548.0,-1129.0149028309388
0.16,0.3,6.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-inf
0.49,0.31,10.0,0.2,0.0005,0.0,2.0,2.0,5.0,7.0,2.0,4.0,6.0,8.0,12.0,18.0,20.0,28.0,37.0,33.0,49.0,56.0,68.0,57.0,86.0,72.0,70.0,74.0,62.0,57.0,53.0,2691.0,-8829.917329788193
0.98,0.3,9.0,0.1,0.1,0.0,83.0,1552.0,2803.0,2484.0,1561.0,741.0,372.0,180.0,89.0,33.0,19.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32853.0,-inf
0.62,0.34,14.0,0.6,0.1,0.0,4.0,3.0,6.0,13.0,18.0,23.0,49.0,74.0,95.0,164.0,158.0,181.0,170.0,181.0,182.0,150.0,114.0,97.0,70.0,49.0,52.0,36.0,29.0,18.0,14.0,5761.0,-3520.639866884991
0.97,0.35,8.0,0.2,0.005,0.0,24.0,934.0,2894.0,3388.0,2317.0,1338.0,603.0,308.0,136.0,57.0,23.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34236.0,-inf
0.44,0.31,13.0,0.9,0.0005,0.0,3.0,0.0,2.0,1.0,1.0,7.0,3.0,0.0,3.0,5.0,0.0,4.0,6.0,7.0,10.0,10.0,11.0,11.0,9.0,12.0,15.0,19.0,20.0,35.0,25.0,619.0,-inf
0.72,0.3,10.0,0.5,0.01,0.0,2.0,4.0,14.0,22.0,60.0,119.0,241.0,353.0,396.0,395.0,359.0,274.0,215.0,145.0,100.0,53.0,33.0,19.0,19.0,10.0,5.0,5.0,4.0,5.0,0.0,9515.0,-576.3179877628428
0.22,0.34,6.0,0.2,0.5,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-inf
0.79,0.4,12.0,0.1,0.001,0.0,4.0,11.0,46.0,181.0,495.0,914.0,1085.0,985.0,718.0,455.0,267.0,166.0,79.0,48.0,40.0,18.0,8.0,12.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,13953.0,-2817.341890196657
0.67,0.41,5.0,0.4,0.01,0.0,1.0,6.0,4.0,3.0,6.0,17.0,51.0,87.0,134.0,218.0,287.0,306.0,327.0,287.0,262.0,211.0,136.0,113.0,90.0,47.0,39.0,30.0,18.0,10.0,7.0,6558.0,-3283.732006306684
0.94,0.25,7.0,0.5,0.001,0.0,1.0,72.0,654.0,1764.0,2057.0,1509.0,961.0,511.0,257.0,109.0,65.0,34.0,16.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32708.0,-inf
0.49,0.31,5.0,0.8,0.0005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-inf
0.32,0.38,15.0,0.9,0.001,0.0,8.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,-inf
0.33,0.34,9.0,0.3,5e-05,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,-inf
0.84,0.34,6.0,0.5,0.001,0.0,2.0,7.0,60.0,304.0,857.0,1292.0,1389.0,1046.0,746.0,441.0,256.0,133.0,69.0,46.0,20.0,13.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,19696.0,-inf
0.2,0.37,15.0,0.7,0.1,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,-inf
0.54,0.42,8.0,0.3,0.005,0.0,1.0,2.0,3.0,3.0,7.0,8.0,21.0,32.0,35.0,51.0,54.0,46.0,68.0,68.0,70.0,77.0,82.0,104.0,91.0,102.0,90.0,57.0,58.0,50.0,31.0,2705.0,-7686.980943067775
0.33,0.28,8.0,0.9,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-inf
0.95,0.31,12.0,0.6,0.0001,0.0,10.0,376.0,1905.0,2810.0,2517.0,1549.0,895.0,406.0,194.0,100.0,37.0,9.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34709.0,-inf
0.88,0.24,15.0,0.3,0.5,0.0,2.0,24.0,163.0,457.0,768.0,867.0,787.0,575.0,351.0,207.0,118.0,60.0,54.0,24.0,18.0,13.0,4.0,4.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,18764.0,-2338.574684269304
0.99,0.41,6.0,0.5,5e-05,0.0,586.0,4150.0,5205.0,3263.0,1531.0,616.0,269.0,83.0,28.0,18.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38226.0,-inf
0.61,0.29,6.0,0.8,0.001,0.0,1.0,1.0,5.0,5.0,12.0,38.0,53.0,114.0,156.0,237.0,231.0,237.0,275.0,183.0,177.0,111.0,84.0,62.0,36.0,23.0,19.0,4.0,4.0,7.0,2.0,7038.0,-1218.7220143331324
0.82,0.38,11.0,0.7,0.05,0.0,2.0,19.0,101.0,347.0,659.0,970.0,1006.0,781.0,604.0,414.0,266.0,164.0,102.0,53.0,31.0,23.0,11.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,14900.0,-2612.044422737395
0.26,0.31,5.0,0.1,0.0005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-inf
0.63,0.38,14.0,0.7,5e-05,0.0,2.0,7.0,13.0,24.0,41.0,98.0,154.0,267.0,366.0,420.0,442.0,422.0,348.0,279.0,216.0,137.0,89.0,52.0,36.0,22.0,21.0,8.0,7.0,0.0,4.0,9160.0,-1406.7039910279304
0.87,0.32,5.0,0.4,5e-05,0.0,0.0,8.0,54.0,462.0,1142.0,1728.0,1663.0,1190.0,847.0,479.0,272.0,162.0,65.0,29.0,12.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25202.0,-inf
0.93,0.28,15.0,0.5,0.1,0.0,7.0,104.0,687.0,1428.0,1656.0,1377.0,949.0,557.0,292.0,170.0,84.0,46.0,32.0,9.0,6.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26624.0,-inf
0.15,0.42,10.0,0.4,0.5,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-inf
0.89,0.24,11.0,0.8,0.01,0.0,2.0,19.0,118.0,526.0,965.0,1193.0,1055.0,727.0,446.0,252.0,144.0,76.0,54.0,29.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24320.0,-inf
0.85,0.35,15.0,0.6,0.0005,0.0,3.0,19.0,161.0,692.0,1225.0,1570.0,1426.0,950.0,664.0,299.0,191.0,112.0,69.0,24.0,15.0,10.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,21268.0,-inf
0.3,0.38,10.0,0.7,0.05,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-inf
0.77,0.38,13.0,0.8,0.1,0.0,3.0,14.0,44.0,118.0,288.0,527.0,655.0,732.0,651.0,486.0,331.0,254.0,144.0,107.0,83.0,44.0,14.0,16.0,13.0,4.0,4.0,0.0,0.0,2.0,2.0,12130.0,-1497.7250923374938
0.4,0.4,7.0,0.7,5e-05,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-inf
0.7,0.26,6.0,0.9,0.01,0.0,1.0,2.0,4.0,16.0,50.0,77.0,170.0,267.0,374.0,396.0,333.0,312.0,225.0,149.0,108.0,74.0,43.0,24.0,19.0,7.0,8.0,2.0,2.0,0.0,2.0,10278.0,-619.013604589716
0.74,0.29,14.0,0.2,0.0005,0.0,5.0,5.0,6.0,17.0,50.0,194.0,384.0,578.0,688.0,557.0,468.0,311.0,199.0,128.0,76.0,42.0,13.0,13.0,6.0,5.0,0.0,1.0,0.0,1.0,1.0,13030.0,-1283.3831210549192
0.95,0.24,15.0,0.5,0.1,0.0,8.0,244.0,1181.0,1673.0,1582.0,1157.0,707.0,383.0,188.0,82.0,51.0,24.0,13.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30460.0,-inf
0.65,0.31,7.0,0.5,0.001,0.0,2.0,3.0,3.0,5.0,10.0,35.0,58.0,110.0,195.0,282.0,373.0,394.0,336.0,245.0,170.0,157.0,88.0,55.0,35.0,31.0,8.0,4.0,5.0,3.0,0.0,8407.0,-1435.9699233963331
0.71,0.38,12.0,0.7,0.001,0.0,5.0,4.0,14.0,41.0,84.0,188.0,380.0,569.0,641.0,565.0,507.0,348.0,256.0,154.0,102.0,59.0,48.0,25.0,18.0,9.0,3.0,2.0,0.0,2.0,1.0,10285.0,-1178.9496741751418
0.49,0.4,11.0,0.5,0.1,0.0,5.0,5.0,2.0,3.0,3.0,4.0,8.0,11.0,10.0,5.0,5.0,4.0,5.0,7.0,8.0,12.0,20.0,21.0,12.0,23.0,26.0,26.0,25.0,38.0,36.0,748.0,-5624.349124849184
0.23,0.26,15.0,0.6,0.5,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,-inf
0.94,0.29,7.0,0.5,5e-05,0.0,7.0,200.0,1280.0,2324.0,2280.0,1650.0,1017.0,490.0,256.0,126.0,56.0,21.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33937.0,-inf
0.17,0.41,8.0,0.5,0.001,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-inf
0.42,0.25,7.0,0.6,0.005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-inf
0.47,0.24,13.0,0.3,0.001,0.0,3.0,4.0,1.0,6.0,4.0,11.0,14.0,16.0,19.0,13.0,17.0,14.0,25.0,26.0,27.0,46.0,41.0,42.0,50.0,51.0,48.0,37.0,41.0,29.0,27.0,2402.0,-5495.904830378822
0.14,0.35,14.0,0.5,0.005,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-inf
0.41,0.26,6.0,0.7,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,1.0,5.0,4.0,6.0,5.0,4.0,9.0,3.0,8.0,7.0,9.0,13.0,346.0,-inf
0.47,0.34,14.0,0.8,5e-05,0.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,7.0,12.0,4.0,11.0,12.0,15.0,11.0,13.0,20.0,19.0,26.0,30.0,27.0,45.0,44.0,43.0,54.0,46.0,1137.0,-inf
0.03,0.26,15.0,0.9,0.01,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-inf
0.59,0.42,5.0,0.6,0.5,0.0,0.0,1.0,3.0,2.0,6.0,19.0,29.0,36.0,66.0,51.0,116.0,126.0,178.0,141.0,183.0,161.0,161.0,138.0,131.0,114.0,90.0,64.0,63.0,60.0,39.0,4676.0,-8417.707515097012
0.12,0.31,11.0,0.1,0.005,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-inf
0.88,0.37,8.0,0.1,0.0001,0.0,4.0,19.0,189.0,833.0,1731.0,2026.0,1742.0,1241.0,753.0,402.0,206.0,99.0,61.0,33.0,18.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25320.0,-inf
0.01,0.31,6.0,0.7,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-inf
0.19,0.37,10.0,0.5,0.05,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-inf
0.95,0.35,7.0,0.8,0.01,0.0,5.0,209.0,1493.0,2743.0,2671.0,1867.0,1073.0,580.0,293.0,158.0,76.0,36.0,14.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32257.0,-inf
0.17,0.32,15.0,0.9,0.5,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-inf
0.41,0.24,12.0,0.3,5e-05,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-inf
0.13,0.25,15.0,0.2,0.01,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-inf
0.82,0.3,14.0,0.7,0.005,0.0,2.0,11.0,43.0,179.0,543.0,878.0,947.0,849.0,607.0,411.0,253.0,144.0,96.0,57.0,24.0,19.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,16972.0,-2796.1592916497443
0.58,0.34,12.0,0.6,0.0001,0.0,5.0,2.0,6.0,20.0,28.0,27.0,54.0,76.0,110.0,183.0,241.0,259.0,293.0,233.0,210.0,175.0,155.0,113.0,79.0,50.0,38.0,25.0,13.0,14.0,8.0,7068.0,-2838.730774876567
0.11,0.34,5.0,0.6,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-inf
0.13,0.35,5.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-inf
0.28,0.26,9.0,0.4,0.0005,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-inf
0.77,0.24,5.0,0.5,0.0005,0.0,2.0,0.0,2.0,10.0,55.0,173.0,386.0,566.0,693.0,581.0,475.0,317.0,195.0,124.0,67.0,50.0,16.0,17.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,16015.0,-1244.7495027108318
0.31,0.37,10.0,0.1,5e-05,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-inf
0.61,0.37,8.0,0.9,0.01,0.0,3.0,3.0,1.0,2.0,15.0,35.0,50.0,90.0,98.0,142.0,195.0,212.0,232.0,224.0,220.0,178.0,135.0,109.0,82.0,60.0,43.0,36.0,23.0,12.0,9.0,5950.0,-3449.541804646367
0.2,0.4,6.0,0.5,0.1,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-inf
0.68,0.26,7.0,0.3,0.05,0.0,1.0,1.0,1.0,6.0,9.0,21.0,40.0,86.0,135.0,199.0,238.0,240.0,236.0,193.0,163.0,111.0,91.0,69.0,40.0,29.0,18.0,13.0,3.0,9.0,3.0,7536.0,-1606.4015885713472
0.39,0.36,5.0,0.2,0.01,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,-inf
0.92,0.3,13.0,0.9,0.01,0.0,6.0,208.0,990.0,1737.0,1864.0,1505.0,945.0,545.0,312.0,158.0,90.0,35.0,24.0,10.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28384.0,-inf
0.06,0.32,10.0,0.2,0.001,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-inf
0.78,0.41,14.0,0.4,0.001,0.0,3.0,13.0,53.0,173.0,476.0,838.0,1029.0,1009.0,750.0,506.0,323.0,195.0,106.0,69.0,42.0,13.0,12.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,13728.0,-3424.222162788766
0.68,0.31,6.0,0.4,5e-05,0.0,2.0,1.0,1.0,9.0,18.0,34.0,86.0,190.0,337.0,478.0,490.0,470.0,442.0,341.0,231.0,198.0,116.0,61.0,38.0,25.0,17.0,9.0,8.0,4.0,2.0,11473.0,-2001.7075390969983
0.29,0.3,5.0,0.6,0.0005,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-inf
0.79,0.32,11.0,0.5,5e-05,0.0,2.0,6.0,36.0,141.0,390.0,798.0,1013.0,1039.0,832.0,594.0,355.0,227.0,156.0,80.0,37.0,31.0,8.0,7.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,18168.0,-2839.548217962188
0.47,0.42,7.0,0.5,0.5,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-inf
