inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized,LL
0.97,0.4,15.0,0.8,0.0001,15.0,8710.0,20382.0,5868.0,1441.0,394.0,136.0,58.0,21.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37339.0,-inf
0.08,0.35,13.0,0.5,5e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.13,0.25,14.0,0.9,0.0005,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13858.0,-inf
0.98,0.26,12.0,0.3,0.05,12.0,15130.0,15781.0,3187.0,908.0,336.0,148.0,69.0,24.0,14.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36699.0,-inf
0.97,0.35,7.0,0.7,0.05,7.0,2865.0,19810.0,8116.0,2468.0,871.0,334.0,124.0,51.0,24.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35980.0,-inf
0.67,0.32,12.0,0.1,0.05,12.0,18.0,32.0,113.0,209.0,464.0,857.0,1100.0,1173.0,1068.0,866.0,607.0,411.0,248.0,182.0,100.0,71.0,43.0,33.0,15.0,6.0,6.0,2.0,1.0,0.0,0.0,18488.0,-458.22790448080593
0.16,0.3,6.0,0.5,0.05,6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861.0,-inf
0.49,0.31,10.0,0.2,0.0005,10.0,6.0,11.0,6.0,15.0,16.0,18.0,40.0,45.0,31.0,67.0,58.0,73.0,58.0,84.0,74.0,85.0,106.0,97.0,111.0,83.0,76.0,77.0,91.0,75.0,42.0,14686.0,-4875.715910006989
0.98,0.3,9.0,0.1,0.1,9.0,13610.0,15169.0,3233.0,859.0,322.0,176.0,69.0,33.0,23.0,15.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35597.0,-inf
0.62,0.34,14.0,0.6,0.1,14.0,20.0,40.0,40.0,72.0,125.0,197.0,315.0,526.0,684.0,713.0,768.0,602.0,496.0,387.0,228.0,173.0,95.0,73.0,47.0,34.0,15.0,20.0,11.0,11.0,5.0,17264.0,-1742.553664055587
0.97,0.35,8.0,0.2,0.005,8.0,4676.0,21266.0,6420.0,1719.0,562.0,221.0,80.0,45.0,11.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36186.0,-inf
0.44,0.31,13.0,0.9,0.0005,13.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13886.0,-inf
0.72,0.3,10.0,0.5,0.01,10.0,27.0,74.0,249.0,657.0,1276.0,1806.0,1914.0,1519.0,1046.0,693.0,372.0,236.0,159.0,89.0,56.0,20.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19892.0,-996.6244382938246
0.22,0.34,6.0,0.2,0.5,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
0.79,0.4,12.0,0.1,0.001,12.0,22.0,25.0,87.0,390.0,1332.0,3107.0,3661.0,2626.0,1652.0,858.0,479.0,272.0,136.0,79.0,48.0,31.0,8.0,8.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,22514.0,-2563.001168011332
0.67,0.41,5.0,0.4,0.01,5.0,13.0,47.0,104.0,214.0,416.0,666.0,929.0,1092.0,1127.0,898.0,632.0,481.0,313.0,158.0,110.0,70.0,29.0,20.0,10.0,2.0,6.0,2.0,3.0,2.0,1.0,18193.0,-703.2877054808573
0.94,0.25,7.0,0.5,0.001,7.0,582.0,9306.0,13406.0,5800.0,2157.0,962.0,356.0,163.0,77.0,28.0,13.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34398.0,-inf
0.49,0.31,5.0,0.8,0.0005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,-inf
0.32,0.38,15.0,0.9,0.001,15.0,4.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13871.0,-inf
0.33,0.34,9.0,0.3,5e-05,9.0,5.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13868.0,-inf
0.84,0.34,6.0,0.5,0.001,6.0,60.0,597.0,2712.0,5617.0,4880.0,2933.0,1597.0,772.0,416.0,215.0,97.0,61.0,22.0,11.0,9.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25696.0,-inf
0.2,0.37,15.0,0.7,0.1,15.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13862.0,-inf
0.54,0.42,8.0,0.3,0.005,8.0,6.0,3.0,5.0,5.0,8.0,6.0,11.0,13.0,17.0,25.0,30.0,41.0,40.0,67.0,69.0,84.0,112.0,102.0,99.0,82.0,82.0,72.0,66.0,66.0,65.0,14567.0,-inf
0.33,0.28,8.0,0.9,0.001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.95,0.31,12.0,0.6,0.0001,12.0,474.0,11059.0,14545.0,5622.0,1919.0,715.0,293.0,101.0,43.0,17.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35637.0,-inf
0.88,0.24,15.0,0.3,0.5,15.0,278.0,2224.0,5453.0,5180.0,3233.0,1939.0,1045.0,579.0,283.0,139.0,82.0,43.0,23.0,23.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26754.0,-inf
0.99,0.41,6.0,0.5,5e-05,6.0,27446.0,10276.0,452.0,42.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38233.0,-inf
0.61,0.29,6.0,0.8,0.001,6.0,8.0,37.0,78.0,106.0,194.0,341.0,482.0,734.0,1008.0,1003.0,823.0,650.0,507.0,327.0,213.0,150.0,82.0,54.0,28.0,29.0,17.0,7.0,1.0,0.0,0.0,17881.0,-1018.3674410528188
0.82,0.38,11.0,0.7,0.05,11.0,51.0,152.0,867.0,2545.0,3667.0,3064.0,2083.0,1287.0,737.0,414.0,231.0,112.0,64.0,33.0,11.0,9.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,23087.0,-3607.172446560041
0.26,0.31,5.0,0.1,0.0005,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,-inf
0.63,0.38,14.0,0.7,5e-05,14.0,15.0,17.0,30.0,39.0,77.0,148.0,271.0,462.0,769.0,890.0,1007.0,1035.0,892.0,695.0,481.0,311.0,234.0,123.0,73.0,60.0,26.0,17.0,14.0,5.0,5.0,18450.0,-3379.0416351859844
0.87,0.32,5.0,0.4,5e-05,5.0,18.0,49.0,728.0,4431.0,7474.0,5904.0,3252.0,1684.0,845.0,393.0,176.0,80.0,42.0,12.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28698.0,-inf
0.93,0.28,15.0,0.5,0.1,15.0,689.0,6937.0,9233.0,5467.0,2466.0,1228.0,599.0,259.0,148.0,61.0,37.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31032.0,-inf
0.15,0.42,10.0,0.4,0.5,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.89,0.24,11.0,0.8,0.01,11.0,202.0,2154.0,7023.0,6674.0,4006.0,2126.0,1029.0,531.0,284.0,137.0,69.0,38.0,12.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28665.0,-inf
0.85,0.35,15.0,0.6,0.0005,15.0,70.0,669.0,2922.0,6031.0,5384.0,3210.0,1600.0,826.0,404.0,192.0,89.0,44.0,21.0,9.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26550.0,-inf
0.3,0.38,10.0,0.7,0.05,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.77,0.38,13.0,0.8,0.1,13.0,89.0,345.0,822.0,1772.0,2594.0,2312.0,1665.0,1062.0,633.0,394.0,220.0,128.0,59.0,43.0,16.0,12.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20985.0,-inf
0.4,0.4,7.0,0.7,5e-05,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13858.0,-inf
0.7,0.26,6.0,0.9,0.01,6.0,6.0,7.0,15.0,97.0,233.0,639.0,1201.0,1739.0,1821.0,1503.0,1016.0,668.0,380.0,223.0,155.0,86.0,45.0,32.0,16.0,11.0,2.0,3.0,1.0,1.0,0.0,19639.0,-1023.9294755988512
0.74,0.29,14.0,0.2,0.0005,14.0,20.0,50.0,150.0,551.0,1395.0,2641.0,3029.0,2420.0,1625.0,931.0,490.0,257.0,132.0,72.0,53.0,17.0,13.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,21823.0,-1564.364127642316
0.95,0.24,15.0,0.5,0.1,15.0,1270.0,11678.0,9999.0,4395.0,1804.0,820.0,367.0,184.0,82.0,39.0,22.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33426.0,-inf
0.65,0.31,7.0,0.5,0.001,7.0,6.0,15.0,39.0,76.0,202.0,394.0,728.0,1176.0,1495.0,1435.0,1085.0,773.0,482.0,273.0,177.0,113.0,58.0,49.0,20.0,15.0,8.0,8.0,4.0,1.0,1.0,18940.0,-1251.403587510781
0.71,0.38,12.0,0.7,0.001,12.0,29.0,78.0,219.0,559.0,1165.0,1910.0,2053.0,1780.0,1222.0,783.0,461.0,269.0,136.0,75.0,47.0,18.0,6.0,7.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,20055.0,-1534.6160278268271
0.49,0.4,11.0,0.5,0.1,11.0,7.0,5.0,14.0,17.0,19.0,28.0,32.0,42.0,56.0,55.0,36.0,52.0,50.0,67.0,47.0,42.0,36.0,29.0,37.0,40.0,37.0,28.0,30.0,38.0,30.0,14420.0,-3501.280490064365
0.23,0.26,15.0,0.6,0.5,15.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13869.0,-inf
0.94,0.29,7.0,0.5,5e-05,7.0,546.0,9986.0,13603.0,5906.0,2260.0,951.0,387.0,148.0,50.0,27.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34958.0,-inf
0.17,0.41,8.0,0.5,0.001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
0.42,0.25,7.0,0.6,0.005,7.0,3.0,3.0,8.0,11.0,13.0,16.0,21.0,14.0,27.0,27.0,39.0,29.0,44.0,41.0,47.0,38.0,46.0,47.0,25.0,39.0,26.0,30.0,21.0,13.0,14.0,14261.0,-4354.758349760603
0.47,0.24,13.0,0.3,0.001,13.0,6.0,0.0,2.0,4.0,3.0,7.0,5.0,3.0,6.0,6.0,6.0,6.0,11.0,6.0,12.0,13.0,13.0,15.0,36.0,19.0,30.0,37.0,39.0,37.0,35.0,14032.0,-inf
0.14,0.35,14.0,0.5,0.005,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13863.0,-inf
0.41,0.26,6.0,0.7,0.001,6.0,1.0,3.0,6.0,6.0,0.0,3.0,7.0,3.0,2.0,6.0,10.0,2.0,3.0,5.0,0.0,2.0,8.0,15.0,9.0,9.0,9.0,4.0,6.0,14.0,4.0,13928.0,-inf
0.47,0.34,14.0,0.8,5e-05,14.0,10.0,20.0,38.0,38.0,48.0,73.0,91.0,87.0,119.0,138.0,145.0,165.0,165.0,157.0,166.0,135.0,137.0,115.0,103.0,84.0,46.0,38.0,23.0,16.0,18.0,15257.0,-3553.398128443328
0.03,0.26,15.0,0.9,0.01,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.59,0.42,5.0,0.6,0.5,5.0,4.0,3.0,2.0,27.0,13.0,22.0,30.0,47.0,95.0,143.0,196.0,244.0,290.0,383.0,348.0,318.0,343.0,283.0,214.0,162.0,130.0,99.0,78.0,70.0,34.0,15982.0,-9274.278428894657
0.12,0.31,11.0,0.1,0.005,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.88,0.37,8.0,0.1,0.0001,8.0,161.0,1712.0,6595.0,7692.0,4836.0,2501.0,1135.0,560.0,224.0,119.0,44.0,21.0,12.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29096.0,-inf
0.01,0.31,6.0,0.7,0.005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,-inf
0.19,0.37,10.0,0.5,0.05,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.95,0.35,7.0,0.8,0.01,7.0,836.0,11451.0,11534.0,4777.0,1997.0,860.0,334.0,146.0,69.0,27.0,14.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34056.0,-inf
0.17,0.32,15.0,0.9,0.5,15.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13865.0,-inf
0.41,0.24,12.0,0.3,5e-05,12.0,6.0,4.0,8.0,4.0,4.0,8.0,6.0,9.0,5.0,7.0,2.0,9.0,9.0,3.0,4.0,5.0,7.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,13928.0,-inf
0.13,0.25,15.0,0.2,0.01,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864.0,-inf
0.82,0.3,14.0,0.7,0.005,14.0,24.0,167.0,1006.0,3237.0,4595.0,3466.0,2116.0,1231.0,701.0,366.0,177.0,123.0,49.0,33.0,16.0,8.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,24128.0,-2844.496237118204
0.58,0.34,12.0,0.6,0.0001,12.0,18.0,33.0,67.0,105.0,158.0,275.0,430.0,542.0,811.0,916.0,827.0,710.0,576.0,406.0,292.0,155.0,104.0,63.0,26.0,21.0,15.0,14.0,5.0,1.0,1.0,17704.0,-1201.939378573817
0.11,0.34,5.0,0.6,0.001,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13856.0,-inf
0.13,0.35,5.0,0.5,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,-inf
0.28,0.26,9.0,0.4,0.0005,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861.0,-inf
0.77,0.24,5.0,0.5,0.0005,5.0,27.0,167.0,575.0,1885.0,3623.0,3743.0,2626.0,1701.0,998.0,510.0,284.0,141.0,62.0,47.0,15.0,12.0,7.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,23222.0,-1657.5315022097034
0.31,0.37,10.0,0.1,5e-05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
0.61,0.37,8.0,0.9,0.01,8.0,6.0,11.0,9.0,35.0,74.0,116.0,169.0,277.0,428.0,595.0,601.0,625.0,583.0,491.0,388.0,272.0,201.0,129.0,107.0,62.0,37.0,18.0,10.0,6.0,3.0,17059.0,-2920.7786775709155
0.2,0.4,6.0,0.5,0.1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
0.68,0.26,7.0,0.3,0.05,7.0,5.0,8.0,22.0,70.0,154.0,369.0,646.0,954.0,1285.0,1347.0,1086.0,776.0,550.0,344.0,219.0,108.0,90.0,43.0,32.0,14.0,7.0,4.0,1.0,3.0,1.0,18775.0,-1150.6011439103231
0.39,0.36,5.0,0.2,0.01,5.0,3.0,8.0,4.0,3.0,10.0,12.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,13909.0,-inf
0.92,0.3,13.0,0.9,0.01,13.0,415.0,5955.0,10377.0,5922.0,2883.0,1385.0,644.0,326.0,141.0,69.0,37.0,16.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31350.0,-inf
0.06,0.32,10.0,0.2,0.001,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13858.0,-inf
0.78,0.41,14.0,0.4,0.001,14.0,21.0,59.0,249.0,954.0,2288.0,3473.0,3030.0,1853.0,1137.0,651.0,319.0,162.0,91.0,57.0,21.0,4.0,7.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,22161.0,-2829.344051397783
0.68,0.31,6.0,0.4,5e-05,6.0,6.0,27.0,66.0,141.0,357.0,698.0,1268.0,1749.0,1866.0,1586.0,1128.0,755.0,457.0,271.0,155.0,73.0,52.0,23.0,20.0,9.0,6.0,3.0,1.0,1.0,0.0,19861.0,-1135.733605821703
0.29,0.3,5.0,0.6,0.0005,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
