inf_rate,diag_prob,i0,behaviour_change,behaviour_change_rate
0.6146550248965381,0.2092384100146005,8.0,0.0,0.0
0.6833536712476643,0.17838299623598866,9.0,0.0,0.0
0.7104669359827681,0.19341945746646813,10.0,0.0,0.0
0.6710089079118647,0.22511490152659228,10.0,0.0,0.0
0.7188001427213024,0.13397474620577457,13.0,0.0,0.0
0.6578191999121422,0.1454174412805402,15.0,0.0,0.0
0.6816391428786,0.1871089116904512,14.0,0.0,0.0
0.6677775448450709,0.23716939873490084,9.0,0.0,0.0
0.7386661715115312,0.08759892118837968,12.0,0.0,0.0
0.7423342770051556,0.1071772762098468,10.0,0.0,0.0
0.680422203450012,0.18181584985803717,10.0,0.0,0.0
0.6191260016896528,0.17388016951681434,14.0,0.0,0.0
0.6349178672160418,0.14596246437577057,6.0,0.0,0.0
0.652340829375435,0.18440444556978194,12.0,0.0,0.0
0.6936781042996716,0.20297322706397775,14.0,0.0,0.0
0.7064908849812288,0.1638257633781998,9.0,0.0,0.0
0.6627202888342462,0.13860698829518753,2.0,0.0,0.0
0.6828582243425196,0.12349783461753863,12.0,0.0,0.0
0.6691587086802682,0.1040126879727532,14.0,0.0,0.0
0.7096888264199467,0.14820258002150963,12.0,0.0,0.0
0.6938498156164528,0.09941837050754203,18.0,0.0,0.0
0.6863440849156248,0.1467367017189975,17.0,0.0,0.0
0.6641249386079756,0.20287873187887007,13.0,0.0,0.0
0.6536250229954833,0.13124721361094485,12.0,0.0,0.0
0.6893264672763643,0.15974592939682064,12.0,0.0,0.0
0.6867424068265527,0.1449370036951791,13.0,0.0,0.0
0.7062952303442012,0.16507423364494053,15.0,0.0,0.0
0.6853633760388368,0.1358981634756177,12.0,0.0,0.0
0.652272518163376,0.12940472887797613,9.0,0.0,0.0
0.7190098886441005,0.10730016831646584,11.0,0.0,0.0
0.7104031241303748,0.13759973497520572,15.0,0.0,0.0
0.6726786595488179,0.12313619938397803,6.0,0.0,0.0
0.6730046096580404,0.1796111599581902,15.0,0.0,0.0
0.69344749663841,0.16427460976640848,15.0,0.0,0.0
