inf_prob,diag_prob,i0,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,replacement_percentage,permutation_percentage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.2,0.0,3.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.3,0.0,4.0,2.0,5.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.4,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.6,0.0,3.0,3.0,1.0,1.0,6.0,5.0,2.0,4.0,5.0,6.0,3.0,2.0,6.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,6.0,1.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.7,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,11.0,4.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.8,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,7.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,10.0,6.0,7.0,9.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,0.9,0.0,4.0,1.0,0.0,2.0,7.0,4.0,12.0,9.0,15.0,6.0,3.0,10.0,9.0,11.0,12.0,10.0,9.0,9.0,11.0,13.0,14.0,4.0,10.0,4.0,4.0
0.6882821412375896,0.2585848142279283,15.0,0.74,0.76,0.91,0.0,1.0,0.0,2.0,6.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,4.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.1,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.2,0.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.3,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.4,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.5,0.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.6,0.0,3.0,2.0,1.0,3.0,4.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.7,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.8,0.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,6.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,0.9,0.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,6.0,3.0,7.0,16.0,19.0,10.0,14.0,13.0,15.0,11.0,16.0,10.0,7.0,9.0,13.0,14.0,14.0,14.0
0.6882821412375896,0.2585848142279283,15.0,0.72,0.79,0.87,0.0,1.0,0.0,1.0,2.0,3.0,5.0,4.0,6.0,17.0,5.0,13.0,10.0,7.0,11.0,11.0,8.0,5.0,3.0,11.0,11.0,9.0,11.0,11.0,10.0,8.0,16.0,12.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.1,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.2,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.3,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.4,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.5,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.7,0.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.8,0.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,0.9,0.0,5.0,0.0,4.0,1.0,12.0,6.0,13.0,7.0,11.0,11.0,13.0,14.0,13.0,15.0,16.0,6.0,11.0,17.0,11.0,11.0,19.0,8.0,19.0,14.0,14.0
0.6882821412375896,0.2585848142279283,15.0,0.75,0.76,0.97,0.0,1.0,0.0,3.0,7.0,1.0,1.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,2.0,3.0,0.0,3.0,1.0,7.0,6.0,12.0,4.0,8.0,7.0,12.0,10.0,9.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.1,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.2,0.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.3,0.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.4,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.5,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.6,0.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.7,0.0,5.0,2.0,2.0,0.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.8,0.0,2.0,0.0,1.0,0.0,3.0,4.0,5.0,2.0,6.0,1.0,0.0,3.0,4.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,3.0,4.0,3.0,5.0,1.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,0.9,0.0,2.0,4.0,4.0,2.0,2.0,7.0,5.0,12.0,10.0,6.0,12.0,9.0,16.0,6.0,10.0,9.0,11.0,10.0,10.0,5.0,6.0,3.0,13.0,9.0,13.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.85,0.85,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,6.0,4.0,4.0,3.0,1.0,7.0,4.0,10.0,17.0,12.0,10.0,13.0,14.0,14.0,17.0,12.0,16.0,10.0,14.0,13.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.84,0.99,0.0,0.1,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.84,0.99,0.0,0.2,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.84,0.99,0.0,0.3,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.84,0.99,0.0,0.4,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.84,0.99,0.0,0.5,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6882821412375896,0.2585848142279283,15.0,0.83,0.84,0.99,0.0,0.6,0.0,4.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
