inf_prob,diag_prob,i0,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,first_outbreak_size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.2665122491605265,1.0606976716847842,0.4768059501004349,0.5198623648288158,0.30282345129232374,-1.5827230103414743e-15,-1.5812781838916953e-15,-1.5798976260667892e-15,-1.5780587175383e-15,2.0171947526887704,0.5458820828122768,0.34445086456535606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.5925421037802148,0.8680420817673492,0.5663322935234172,0.39337978020519215,0.1556725198101063,2.851899344153548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.5766841352784795,1.2428724424141815,1.1367355200801545,0.8899269304746245,0.770612414062257,0.4886074947015813,0.35750807178930005,0.357809801171611,0.2964541406686172,0.12646957436946726,0.08389974906402986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,0.8454043045925976,0.6872296850728945,0.37519663264292247,1.249394070826734,0.9230297838044761,1.5122268966410775,1.1848399081584735,0.4876648455697445,0.8595764109199551,0.7941891041942611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.1353252303154695,0.9029907696230755,0.37139631211558755,0.2952933105588776,0.8159207136571438,0.9060047912097007,0.6740000960274124,0.7184621667915255,0.46632145507774436,0.25347574386358024,0.4627091246666699,0.6400852422471733,0.6361101600886051,0.5284275460297301,0.4022072079000591,0.29038010726843605,0.6624935921114323,0.6605816183383962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.555808014560605,1.4743397560214866,1.4701895224219244,0.2756219026743695,0.21479660806534553,0.43852914056601544,0.4565482302719631,0.29836299330578436,0.4417985213678384,0.2819608606729543,0.11798906196905745,0.22395268464424437,0.6454119190850257,0.9245030371384841,0.9842665881210128,0.6621857491701049,0.42248366599132864,0.5687922786811884,0.8159180205686113,0.25549535214234514,0.4600486280175039,0.4156479186244519,0.15957672203133816,0.17907961121877503,-2.8222063161256213e-15,2.6193849472677595
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.9110632390143472,1.2555784969366932,0.967616493344911,0.25954567473037843,0.21135853708748753,0.14381438317615955,0.8056577258568577,0.11464794450037752,0.08568605246542293,-1.5075207270210793e-15,-1.500196856642645e-15,0.4250411133474211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,0.9976741977504804,0.9190357928056693,0.4511563890640485,0.5731151780027088,0.11457877935895842,0.7019781337854638,0.6338794712663163,0.29620092788001506,1.911652708260857,0.8719605212328746,0.7388932504461054,0.7649764377545862,0.7153177055693187,0.3866990745585935,0.63761559282406,0.529432501844836,0.16239258067835358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.1063130796501313,0.7624583126139033,1.202398595122399,1.0803307347891085,0.9035213482039345,0.08573231578481495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6512236086467478,0.288443684010597,12.0,0.0,0.0,0.86,6478.0,1.1867410554492492,0.8717071232372646,1.1251861306041147,0.3256465465250198,0.8434867582300967,1.2024743545597614,1.8389015745038073,1.3603936689289338,0.6203741800040702,0.32001104239909967,0.16761841285956078,0.33415112320462614,0.3325961389354047,0.22074168192704816,-3.700215930009217e-16,0.24652231604935118,0.2456608672590203,0.24486541863908864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
