index,inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,first_outbreak_size,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.7,0.73,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.76,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.68,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.81,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.65,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.75,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.71,0.84,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.79,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.92,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.82,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.69,0.77,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.67,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.66,0.75,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.64,0.8,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.72,0.76,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.82,0.83,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
1921.0,0.66839417035051,0.2951808820984422,15.0,0.09816134184621,0.0096228346921471,6825.0,0.87,0.91,0
