inf_prob,diag_prob,i0,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,replacement_percentage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,4.0,4.0,4.0,1.0,7.0,12.0,16.0,22.0,30.0,44.0,31.0,40.0,34.0,28.0,41.0,31.0,31.0,55.0,55.0,45.0,47.0,44.0,42.0,30.0,37.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,7.0,5.0,14.0,16.0,30.0,45.0,40.0,37.0,49.0,48.0,49.0,62.0,47.0,59.0,44.0,54.0,49.0,72.0,56.0,73.0,55.0,50.0,58.0,45.0,29.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,4.0,6.0,6.0,9.0,20.0,16.0,29.0,14.0,11.0,17.0,25.0,30.0,38.0,31.0,29.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,13.0,17.0,15.0,18.0,20.0,23.0,26.0,34.0,30.0,18.0,18.0,24.0,17.0,14.0,16.0,16.0,19.0,23.0,17.0,45.0,37.0,56.0,45.0,55.0,52.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,12.0,25.0,19.0,30.0,28.0,32.0,54.0,57.0,75.0,67.0,58.0,71.0,69.0,63.0,81.0,82.0,73.0,70.0,62.0,38.0,58.0,57.0,50.0,56.0,36.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,14.0,12.0,29.0,14.0,17.0,26.0,28.0,44.0,44.0,45.0,40.0,42.0,49.0,59.0,53.0,52.0,54.0,71.0,77.0,81.0,87.0,70.0,75.0,93.0,64.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,23.0,27.0,57.0,63.0,67.0,77.0,70.0,72.0,77.0,58.0,69.0,78.0,90.0,74.0,82.0,66.0,63.0,57.0,40.0,33.0,38.0,30.0,29.0,23.0,22.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,8.0,5.0,10.0,5.0,15.0,25.0,34.0,36.0,30.0,58.0,51.0,55.0,67.0,82.0,61.0,81.0,85.0,78.0,108.0,89.0,81.0,77.0,81.0,59.0,46.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,3.0,14.0,16.0,21.0,39.0,40.0,43.0,55.0,36.0,49.0,47.0,72.0,69.0,75.0,45.0,53.0,55.0,83.0,64.0,80.0,101.0,78.0,63.0,63.0,55.0
0.6901001209352368,0.2497440668930381,16.0,0.69,0.8,0.86,0.0,16.0,10.0,9.0,9.0,18.0,32.0,29.0,30.0,52.0,48.0,49.0,45.0,51.0,54.0,50.0,37.0,33.0,36.0,45.0,57.0,65.0,47.0,61.0,66.0,32.0,38.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,5.0,6.0,4.0,3.0,2.0,7.0,18.0,30.0,39.0,36.0,50.0,42.0,34.0,25.0,18.0,24.0,18.0,18.0,25.0,18.0,29.0,32.0,24.0,17.0,26.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,2.0,8.0,7.0,6.0,5.0,11.0,6.0,10.0,9.0,11.0,9.0,9.0,10.0,14.0,16.0,12.0,6.0,20.0,12.0,18.0,22.0,23.0,20.0,18.0,15.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,12.0,10.0,21.0,21.0,22.0,21.0,26.0,35.0,28.0,38.0,53.0,58.0,65.0,80.0,88.0,76.0,82.0,59.0,48.0,67.0,59.0,49.0,39.0,39.0,40.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,12.0,13.0,11.0,7.0,26.0,32.0,56.0,43.0,43.0,53.0,62.0,53.0,53.0,60.0,60.0,50.0,60.0,60.0,58.0,59.0,56.0,48.0,54.0,52.0,41.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,9.0,8.0,10.0,20.0,24.0,37.0,41.0,39.0,32.0,25.0,38.0,45.0,41.0,49.0,42.0,37.0,34.0,47.0,27.0,42.0,29.0,45.0,43.0,45.0,35.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,6.0,2.0,5.0,1.0,2.0,6.0,12.0,20.0,22.0,26.0,40.0,38.0,50.0,45.0,40.0,43.0,41.0,33.0,55.0,64.0,72.0,59.0,70.0,67.0,46.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,7.0,8.0,14.0,19.0,33.0,37.0,52.0,61.0,58.0,69.0,42.0,34.0,40.0,40.0,51.0,43.0,48.0,55.0,60.0,42.0,40.0,43.0,32.0,28.0,24.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,9.0,13.0,13.0,17.0,12.0,19.0,10.0,13.0,7.0,8.0,12.0,12.0,25.0,13.0,26.0,28.0,19.0,13.0,14.0,17.0,17.0,16.0,24.0,12.0,9.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,13.0,20.0,25.0,20.0,22.0,22.0,36.0,32.0,40.0,35.0,26.0,30.0,42.0,44.0,30.0,59.0,44.0,48.0,48.0,48.0,46.0,51.0,51.0,31.0,44.0
0.6901001209352368,0.2497440668930381,16.0,0.7,0.92,0.93,0.0,16.0,9.0,12.0,15.0,14.0,21.0,34.0,22.0,31.0,37.0,27.0,26.0,26.0,25.0,28.0,28.0,39.0,34.0,44.0,47.0,57.0,67.0,79.0,85.0,84.0,83.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,15.0,29.0,35.0,41.0,52.0,56.0,46.0,69.0,69.0,60.0,55.0,51.0,62.0,54.0,52.0,48.0,42.0,41.0,53.0,36.0,41.0,38.0,37.0,35.0,31.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,11.0,2.0,11.0,13.0,6.0,26.0,33.0,26.0,43.0,47.0,24.0,34.0,25.0,44.0,31.0,45.0,33.0,42.0,64.0,65.0,43.0,48.0,47.0,26.0,32.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,9.0,11.0,8.0,4.0,7.0,7.0,8.0,1.0,8.0,8.0,13.0,18.0,19.0,23.0,33.0,38.0,38.0,59.0,64.0,65.0,94.0,69.0,82.0,96.0,76.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,10.0,12.0,14.0,15.0,24.0,24.0,27.0,17.0,25.0,26.0,22.0,29.0,30.0,35.0,25.0,23.0,28.0,40.0,32.0,48.0,50.0,40.0,46.0,61.0,50.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,12.0,7.0,15.0,18.0,24.0,25.0,33.0,35.0,25.0,37.0,38.0,17.0,32.0,35.0,30.0,41.0,36.0,37.0,40.0,36.0,43.0,38.0,37.0,36.0,37.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,7.0,9.0,11.0,8.0,16.0,7.0,5.0,15.0,5.0,2.0,4.0,14.0,11.0,18.0,11.0,14.0,18.0,12.0,14.0,28.0,17.0,25.0,23.0,33.0,49.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,3.0,7.0,11.0,14.0,7.0,17.0,21.0,22.0,28.0,15.0,27.0,23.0,29.0,21.0,21.0,13.0,14.0,14.0,19.0,23.0,17.0,7.0,20.0,14.0,11.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,6.0,3.0,5.0,3.0,9.0,13.0,28.0,28.0,35.0,41.0,33.0,36.0,40.0,59.0,44.0,71.0,60.0,42.0,60.0,39.0,55.0,46.0,52.0,33.0,34.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,6.0,9.0,9.0,3.0,9.0,8.0,9.0,5.0,11.0,11.0,5.0,7.0,4.0,3.0,6.0,5.0,5.0,3.0,5.0,10.0,10.0,7.0,7.0,12.0,8.0
0.6901001209352368,0.2497440668930381,16.0,0.76,0.84,0.96,0.0,16.0,6.0,9.0,6.0,10.0,8.0,14.0,14.0,41.0,35.0,23.0,36.0,39.0,33.0,35.0,38.0,23.0,40.0,38.0,48.0,36.0,34.0,42.0,38.0,34.0,54.0
0.6901001209352368,0.2497440668930381,16.0,0.71,0.89,0.94,0.0,16.0,15.0,12.0,17.0,18.0,15.0,29.0,30.0,17.0,14.0,14.0,15.0,12.0,11.0,13.0,6.0,8.0,3.0,6.0,10.0,10.0,4.0,5.0,4.0,9.0,7.0
