inf_prob,diag_prob,i0,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,replacement_percentage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.01,0.6114046007507566,0.4293204215472493,0.2857271914383182,0.3202063285043422,0.41879236288327426,0.09847664835866068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.02,0.6787507884469759,0.6184294581719354,0.20085014078110527,0.10040783338508023,0.12550562289758188,0.05019557902495666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.03,1.0490486602712488,1.0636254152845699,0.6245014014336321,0.26138639074149533,0.05123237254208272,0.11270442567716518,0.0853797385928397,0.15368013201144295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.04,0.5567492462469341,0.7298527674451781,0.9022299462851229,0.5340279274129157,0.41995205302893357,0.26241038929432003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.05,0.7803610130493498,0.5633671708289197,0.6066434864825778,0.6229477170396296,0.08116085409907593,0.10821447213210124,0.08116085409907592,0.2164407901468403,0.2164407901468403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.06,0.823775483357491,0.5024636457690327,0.22077962607528817,0.1576680680486283,0.09656663032307194,0.34952585607993775,0.38632998083567094,0.3311192592103115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.07,1.1074667599873504,0.9134647046349338,0.2128011946331869,0.7213943008571543,0.7720948212297613,0.05570667944722482,4.630999643786789e-16,0.11141335889444964,0.11141335889444964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.08,0.682942123144078,0.7543490255309732,0.4159838217569577,0.5306278518312111,0.26762651141506766,0.2867351140948728,0.1433332344242754,0.05732580803953526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.09,0.8230196416855649,0.5734465456792235,0.5393805787437254,0.524723380011943,0.05825690208007734,0.05825690208007734,0.05825690208007734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.72,0.84,0.9,0.1,0.9111389468221305,0.6613238154829852,0.42214116953127206,0.14764170719993633,0.029520634029158496,1.963497148862843e-17,0.14761042816997152,0.14760365290338295,0.17710511863682463,0.17710511863682463,0.17710511863682463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.01,0.6044971655127136,0.6547622896051069,0.5015907105538712,0.185024218046725,0.14605436354688736,0.09736415569306082,0.12170970624396055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.02,0.5060218201264873,0.43292604073656116,0.27262741330941914,0.44619981106480333,0.3594607260855866,-3.1748314228440314e-16,0.14866091614887703,0.14866091614887703,0.14866091614887703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.03,0.5885572454623132,0.5059915241743731,0.2923255540825765,0.3095807861332279,0.7394614208017237,0.395378336377344,0.4126067943485516,0.4126067943485516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.04,0.84427425419428,0.7671367698705981,1.0488404137525522,0.7689918057702636,0.10471606419677584,0.10471606419677584,4.570790953709178e-16,0.1047045477002645,0.1047045477002645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.05,0.682325461473867,0.5956908786465415,0.19830673612317753,0.18388658209472036,7.283292206304907e-17,0.13520375313255756,0.6173688226618168,0.4871224072218591,0.12148785524485552,0.1349772692195856,0.10796761955167218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.06,0.5142209306125956,0.36182687760879395,0.29766515046798037,0.25513640722457565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.07,0.48314290646702995,0.29487617348502687,0.35569426279358,0.30885633256082085,0.33694253835002524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.08,0.878345791932204,0.6843002405930094,0.762485312349692,0.3169049654674903,0.3395506584667879,0.07537589986506772,0.3958314927614877,0.3958314927614877,0.3958255659289773,-2.533162143047128e-16,0.3957812858432557,0.3957812858432557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.09,0.8760536401404613,0.4809968154164209,0.38639024524193955,0.06754667809846125,0.2122987849613355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.89,0.91,0.1,0.580396939373908,0.46366113678680776,0.38894548837594967,1.0791017985144664,0.544395773315237,0.8090767865851608,0.36758399329875724,0.8300690562076353,0.7568520991982691,0.6105910020580368,0.13880358386804023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.01,0.4345117225530613,0.38076096232668755,0.36619688247954424,0.9490207842427119,0.3329610854756819,0.20974435076351222,0.690044069052164,0.2121527156756784,0.4491561118696538,0.4491561118696538,0.4491561118696538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.02,1.066291725000394,1.0107307260027925,0.4753703478075963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.03,0.725644502300576,0.5739567295598463,0.5885603183612635,0.610994911714325,0.13118003178192425,0.770623057372485,0.4934585050366331,0.13975638585244124,0.20963457877866187,1.1544027878295884,1.1544027878295884,1.72200951143852e-16,0.5593209089721625,0.02617339621756431,3.44401902287704e-16,3.44401902287704e-16,0.05234679243512862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.04,1.134082083562436,0.9665948841441964,0.7906712678469788,0.6715099188249443,0.5850064140544673,0.13276119253234336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.05,1.0313861419966501,0.5818294942894692,0.2767141309155265,0.1660184956185425,0.11065480485090048,0.11065480485090048,0.11065480485090048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.06,0.7464990931679176,0.5771468469093851,0.6313948042847,0.43772662736301954,0.3177519781739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.07,1.0782109781061533,0.9801299626348933,0.2978503634446058,0.2792440707628348,0.248186243014875,0.25774951952096065,0.6491344589506824,0.7446096888096172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.08,1.5557663821456535,1.2899344494134497,0.8570046253338635,0.5548794123296428,0.24525647293769953,0.3650656555337849,1.0038634700576066,0.25151558769178495,0.2901877053326624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.09,1.0472286039820564,0.7516670318497776,0.721065669501267,0.3478400081900063,0.2770311037516809,0.2671570804846971,0.35616069339167106,0.4155571054656572,0.3165914466344406,0.4352222014068115,0.1779750598182048,0.23727428495496913,0.23727428495496913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.89,0.1,1.0365996093005296,0.7819783140173514,0.5612202174237122,0.7960706856618889,0.1223498268741611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.01,1.107374215447689,0.8527414668938033,0.5988546742042388,0.781038718022645,0.8903323235918673,4.05780874261066e-16,0.19732331163218106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.02,0.6766657113476506,0.5047513038087985,0.17654641688741587,0.2858650389799052,0.35309283377483164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.03,0.48810112642399756,0.41537405544464606,0.18168292535241246,0.025945294609238348,0.0518905892184767,0.05189058921847669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.04,0.4580658596222459,0.5006920707391809,0.47039569559414574,0.38600184778091406,0.31942619230183406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.05,1.0675899659098542,0.6066781657905326,0.41486895845319705,0.7757791777074428,0.04345257248284729,3.7920526848052153e-17,0.06789836945380201,0.05431119850260687,0.14483184942614166,0.25346616580132914,0.2715708910275213,0.2715708910275213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.06,0.947588673566468,1.07040335766279,0.9873053931212111,0.2643811656908238,0.16689864292518328,0.16689864292518328,0.055620701671721264,-1.264910299035105e-16,0.11124140334344253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.07,0.6059909273304678,0.4760048676763728,0.347192207761551,0.5012588203919114,0.6757010848261066,0.5369182250494975,0.5999963676829677,0.38509922378182376,0.05700198536863495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.08,0.736322737258058,0.6330442604341269,1.1061434089511681,0.7228217140375364,0.6468735549002852,1.01635908364708,0.619647612957154,0.7858358042223981,0.6479395794897255,0.7736944661123968,0.9411053981589245,0.22754918110527603,-2.618831937658415e-16,0.1118077550987069,0.9975659494849552,0.21908924092886037,0.1626702632154542,0.1613297886595872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.09,0.424780836569015,0.358933176861072,0.5983334660452878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.83,0.9,0.1,0.8849407173342139,0.8297070005795008,0.4898933061549606,0.5376692539885097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.01,0.7951858367508332,0.7670946253402628,0.29601999893024905,0.29601999893024905,0.10444550303530378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.02,0.9666707511200677,0.7828835642817236,0.8161716875030136,0.6922392399052498,0.24227041642420455,0.1398973644667249,1.4006915709094503,1.1716180902245164e-16,1.1716180902245164e-16,0.05379806363069299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.03,0.431252717520129,0.43065031209965204,0.5186674134531044,-9.557919776817525e-18,0.16369993982472297,0.16369993982472297,0.16369993982472297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.04,1.2534259937899384,0.8477567722856207,0.7941323610395377,0.6793298179175943,0.16752483440649749,0.11166764850913515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.05,0.38075359944453196,0.4904435765963597,0.7402024503857896,0.9742959946133067,0.77430726618433,0.9735150492450731,1.152312624194811,0.2093616373921312,0.4510826094878172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.06,0.5270482089056775,0.5270084395714341,0.25939281758722327,0.3292336869635008,0.3890872008964504,0.23939359204154737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.07,1.016645585689973,0.7727684309565039,0.5980879928151762,0.11939312276367625,0.10444340792487014,0.2785713219274556,0.11934601948757446,0.1790157999112191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.08,1.404868953681147,0.8545323253264578,0.336809427923407,0.2362828980580934,0.41111700574610593,0.444282962592443,0.6619016957819659,0.5516208044570099,0.3950373124070276,0.17662271590528456,0.5610780098864737,0.8559781447532495,0.8030555517126341,0.5922036477450786,0.8860672611190821,0.7242685107324283,0.3885062493908716,0.5006112316703807,0.47985252399562567,1.1355802624164275,3.1124051392292635,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.09,1.0274151419059843,0.7467273186846745,0.7261667955840401,0.7000581554571409,0.8061751456272379,0.4931606048246088,0.3714649806050896,0.027516925827951857,0.4506589480499951,0.46677657112751547,0.934667238266074,0.4974855480580046,0.348559756109031,0.5599928370680262,0.7896804918083142,0.8209351057097155,0.14663515072659414,0.19116573072436208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.68,0.81,0.82,0.1,0.8525535171697565,0.7033779353267772,0.4225417104590642,0.8747129312263184,0.37809167622557066,0.7092247446826996,0.6827214444325561,0.5727470963834993,0.2457698599516035,0.12136896074119384,-3.3735367682030835e-16,-3.284253862462509e-16,0.2348098237163371,0.1554351621328968,0.11575013142918605,0.2298839109319038,0.2568284233469156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.01,1.0009045874232614,0.5430309247988782,0.23301226246697265,0.7115982530611249,0.06931981340249886,0.4441294258227513,0.055449576640423145,1.400083346061893e-16,0.3328686067650484,0.22177216128049235,0.3187700849785412,0.5359967262641613,0.2216978785476874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.02,0.6706128857453428,0.5838175017452173,0.7786353217591407,0.32148670141188795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.03,0.43482605027869886,0.405816473394398,0.27534829050518683,0.23185502759688845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.04,0.8126296589749431,0.5525669067874168,0.5299666610001483,0.6141053043758814,0.05880385997935885,0.1176077199587177,0.11760410731843611,0.05878397154433535,0.5883861098849282,0.4510071939584311,0.39989474371275635,0.2547107618563468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.05,0.919709149798243,0.9018113252427862,0.4355006309402412,0.8411564265275687,0.8411564265275687,0.8411564265275687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.06,1.0605693693162792,0.6841084805114772,0.19499353982472004,0.5811558362374051,0.5343053985289928,0.4829599649642274,0.15387525288174417,1.5416417222055574,1.3877262271090893,0.06153727477976887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.07,0.6506658877326593,1.0710263268103681,0.5754196755210268,0.5722690772131804,0.583379335262189,0.7705984235649366,0.3536806508717467,0.6916190035199318,0.6363365171364745,0.6373476616142277,0.2804402599272841,0.10377043299556837,0.9143205081604936,0.4465942716051517,0.5109081095600969,0.7002386905753151,0.13989736993642593,0.18624410505915323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.08,0.72323282098279,0.3643669481375823,0.5752993322361993,0.5410657825496941,0.4409249481874566,0.25541040838623996,-1.722305443574467e-16,0.191488007053998,0.191488007053998,0.2553264849945786,0.2553264849945786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.09,1.2688880119926418,0.8955730552045962,0.5059849601446318,0.4422247386817406,0.6932745477645306,0.5367907711572582,0.6753752132988612,0.7114484837193257,0.0860790759460905,0.12911861391913576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.7,0.73,0.76,0.1,0.571244151499124,0.5055429349757762,0.5775547966401603,0.7657650591780736,1.1160716234745773,0.508649236579023,0.339042924172744,0.032789747342880586,0.4264986205720668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.76,0.82,0.89,0.01,0.7152234751532507,0.5959212339870861,0.26872867985111504,0.20198737936982739,0.13544623413225187,0.15758719293328827,0.1674334544004904,0.09847081245857746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.76,0.82,0.89,0.02,0.40412946219717905,0.34798404066554034,0.18517260573289954,0.05049146424017785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.76,0.82,0.89,0.03,0.7031308077587644,0.20498051609024007,0.14632132260189246,0.06827498464912372,-5.4155077952483294e-17,0.871934989836182,0.05119685094490483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.76,0.82,0.89,0.04,0.6241615187648188,0.6991611401612404,0.6031256560374993,0.13090888271372614,0.13090888271372614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.76,0.82,0.89,0.05,1.0085496328921917,0.9541077292928658,0.6926248685425299,0.5733994252168969,0.5032313795292899,0.41000240864702703,0.1379136839520646,0.13489471515396448,0.19785808019221118,0.16188353667722363,0.05394753387224126,0.21581380979715462,0.21581380979715462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6716179716139425,0.2436533443639643,10.0,0.76,0.82,0.89,0.06,1.421352160073855,1.147875266870331,0.6608156071881836,0.38729357301402634,0.19085114690448932,0.08177881612613246,4.597581547039647e-16,0.2726259693819136,0.2726259693819136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
