inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized,LL
0.69,0.25,6.0,0.0,0.0,0.0,0.0,4.0,18.0,43.0,89.0,209.0,514.0,1138.0,2205.0,3732.0,5558.0,7432.0,8977.0,10092.0,10890.0,11419.0,11757.0,11963.0,12082.0,12158.0,12192.0,12212.0,12225.0,12236.0,12240.0,20707.0,-956.5036990874506
0.44,0.77,15.0,0.0,0.0,0.0,2.0,7.0,10.0,17.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,13870.0,-inf
0.53,0.81,8.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13866.0,-inf
0.42,0.83,5.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13856.0,-inf
0.69,0.26,7.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,47.0,110.0,203.0,503.0,1071.0,2102.0,3631.0,5441.0,7204.0,8674.0,9780.0,10576.0,11088.0,11400.0,11607.0,11742.0,11810.0,11845.0,11872.0,11884.0,11891.0,20615.0,-1595.5639322156908
0.88,0.08,15.0,0.0,0.0,0.0,4.0,18.0,239.0,1542.0,5235.0,11010.0,16768.0,21321.0,24345.0,26247.0,27278.0,27813.0,28130.0,28269.0,28353.0,28399.0,28417.0,28424.0,28432.0,28437.0,28439.0,28442.0,28445.0,28445.0,28445.0,31007.0,-inf
0.26,0.23,14.0,0.0,0.0,0.0,3.0,9.0,14.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,13859.0,-inf
0.68,0.24,9.0,0.0,0.0,0.0,2.0,12.0,30.0,75.0,199.0,494.0,1129.0,2215.0,3769.0,5533.0,7278.0,8765.0,9843.0,10715.0,11199.0,11527.0,11744.0,11853.0,11920.0,11965.0,11996.0,12015.0,12025.0,12035.0,12037.0,20496.0,-614.4335846352303
0.28,0.38,14.0,0.0,0.0,0.0,1.0,10.0,16.0,18.0,20.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,13870.0,-inf
0.84,0.39,13.0,0.0,0.0,0.0,0.0,17.0,99.0,561.0,2111.0,5245.0,9488.0,13506.0,16748.0,18912.0,20306.0,21143.0,21622.0,21889.0,22033.0,22102.0,22143.0,22171.0,22189.0,22190.0,22191.0,22192.0,22194.0,22195.0,22195.0,26721.0,-inf
0.33,0.35,15.0,0.0,0.0,0.0,0.0,9.0,18.0,24.0,26.0,32.0,36.0,40.0,44.0,45.0,46.0,48.0,49.0,50.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,13891.0,-inf
0.24,0.16,12.0,0.0,0.0,0.0,0.0,8.0,11.0,13.0,15.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,13864.0,-inf
0.26,0.72,8.0,0.0,0.0,0.0,1.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13862.0,-inf
0.93,0.75,5.0,0.0,0.0,0.0,1.0,23.0,418.0,2723.0,8099.0,14793.0,20307.0,24028.0,26164.0,27322.0,27938.0,28207.0,28345.0,28408.0,28434.0,28444.0,28449.0,28451.0,28451.0,28451.0,28451.0,28451.0,28451.0,28451.0,28451.0,30972.0,-inf
0.89,0.24,12.0,0.0,0.0,0.0,1.0,13.0,146.0,1232.0,4637.0,10327.0,16298.0,21043.0,24281.0,26254.0,27333.0,27886.0,28195.0,28392.0,28469.0,28514.0,28536.0,28548.0,28551.0,28551.0,28552.0,28552.0,28552.0,28552.0,28552.0,31045.0,-inf
0.66,0.78,8.0,0.0,0.0,0.0,0.0,6.0,13.0,25.0,42.0,82.0,154.0,248.0,412.0,666.0,1093.0,1608.0,2234.0,2854.0,3407.0,3902.0,4250.0,4536.0,4723.0,4864.0,4951.0,5021.0,5051.0,5079.0,5101.0,16924.0,-3547.29422242732
0.01,0.78,11.0,0.0,0.0,0.0,2.0,9.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13862.0,-inf
0.53,0.86,11.0,0.0,0.0,0.0,2.0,9.0,17.0,31.0,45.0,55.0,69.0,75.0,81.0,88.0,91.0,93.0,96.0,97.0,98.0,101.0,101.0,102.0,103.0,104.0,104.0,104.0,104.0,104.0,104.0,13947.0,-inf
0.03,0.77,10.0,0.0,0.0,0.0,1.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13861.0,-inf
0.76,0.08,13.0,0.0,0.0,0.0,1.0,8.0,29.0,151.0,575.0,1759.0,3938.0,6952.0,10098.0,12715.0,14712.0,16042.0,16893.0,17434.0,17720.0,17918.0,18033.0,18089.0,18126.0,18137.0,18152.0,18156.0,18159.0,18160.0,18160.0,24128.0,-inf
0.76,0.77,9.0,0.0,0.0,0.0,1.0,6.0,21.0,50.0,120.0,329.0,769.0,1680.0,3067.0,4703.0,6294.0,7656.0,8678.0,9366.0,9808.0,10071.0,10225.0,10324.0,10370.0,10389.0,10399.0,10407.0,10408.0,10409.0,10411.0,19638.0,-4015.463250393536
0.31,0.37,12.0,0.0,0.0,0.0,2.0,9.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13859.0,-inf
0.08,0.46,9.0,0.0,0.0,0.0,1.0,2.0,7.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13861.0,-inf
0.58,0.83,5.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,13859.0,-inf
0.14,0.11,12.0,0.0,0.0,0.0,1.0,11.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13859.0,-inf
0.82,0.08,14.0,0.0,0.0,0.0,2.0,17.0,57.0,317.0,1334.0,3880.0,7825.0,12193.0,15806.0,18588.0,20356.0,21486.0,22121.0,22476.0,22666.0,22786.0,22840.0,22872.0,22884.0,22895.0,22901.0,22904.0,22905.0,22906.0,22906.0,27201.0,-1576.9452442252436
0.25,0.75,9.0,0.0,0.0,0.0,1.0,3.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13861.0,-inf
0.33,0.13,6.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13856.0,-inf
0.95,0.61,14.0,0.0,0.0,0.0,0.0,131.0,1906.0,8115.0,16474.0,23759.0,28441.0,31137.0,32482.0,33096.0,33402.0,33535.0,33592.0,33612.0,33627.0,33633.0,33637.0,33638.0,33639.0,33639.0,33639.0,33639.0,33639.0,33639.0,33639.0,34782.0,-inf
0.25,0.83,8.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,13859.0,-inf
0.98,0.03,12.0,0.0,0.0,0.0,8.0,1177.0,8281.0,19397.0,28677.0,33995.0,36468.0,37482.0,37889.0,38048.0,38110.0,38131.0,38139.0,38140.0,38140.0,38143.0,38143.0,38143.0,38143.0,38143.0,38143.0,38143.0,38143.0,38143.0,38143.0,38164.0,-inf
0.99,0.11,11.0,0.0,0.0,0.0,25.0,2307.0,11988.0,23711.0,31496.0,35470.0,37161.0,37849.0,38092.0,38177.0,38222.0,38233.0,38240.0,38242.0,38242.0,38242.0,38242.0,38242.0,38242.0,38242.0,38242.0,38242.0,38242.0,38242.0,38242.0,38243.0,-inf
0.97,0.83,11.0,0.0,0.0,0.0,3.0,371.0,4129.0,12646.0,21597.0,27858.0,31473.0,33305.0,34134.0,34479.0,34632.0,34698.0,34732.0,34737.0,34743.0,34743.0,34744.0,34744.0,34744.0,34744.0,34744.0,34744.0,34744.0,34744.0,34744.0,35606.0,-inf
0.71,0.67,12.0,0.0,0.0,0.0,1.0,11.0,25.0,51.0,116.0,255.0,552.0,1122.0,2041.0,3306.0,4710.0,6023.0,7141.0,7958.0,8507.0,8866.0,9089.0,9216.0,9294.0,9331.0,9357.0,9372.0,9376.0,9378.0,9381.0,19154.0,-2805.631386137855
0.49,0.55,10.0,0.0,0.0,0.0,3.0,5.0,8.0,12.0,14.0,17.0,19.0,23.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,13872.0,-inf
0.18,0.43,9.0,0.0,0.0,0.0,2.0,6.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13858.0,-inf
0.49,0.23,10.0,0.0,0.0,0.0,0.0,3.0,9.0,17.0,28.0,47.0,77.0,127.0,187.0,289.0,396.0,555.0,729.0,937.0,1164.0,1402.0,1637.0,1893.0,2093.0,2288.0,2466.0,2605.0,2718.0,2813.0,2889.0,15696.0,-4031.951187650568
0.14,0.98,10.0,0.0,0.0,0.0,2.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13862.0,-inf
0.85,0.11,5.0,0.0,0.0,0.0,0.0,8.0,82.0,539.0,2406.0,6204.0,11278.0,15945.0,19672.0,22167.0,23718.0,24539.0,24975.0,25251.0,25397.0,25478.0,25514.0,25525.0,25533.0,25536.0,25536.0,25536.0,25536.0,25536.0,25536.0,28917.0,-inf
0.56,0.62,13.0,0.0,0.0,0.0,1.0,6.0,15.0,31.0,49.0,70.0,108.0,165.0,244.0,354.0,489.0,660.0,843.0,1066.0,1316.0,1554.0,1790.0,2001.0,2211.0,2404.0,2545.0,2659.0,2731.0,2810.0,2862.0,15634.0,-5571.9662246266425
0.9,0.22,12.0,0.0,0.0,0.0,0.0,14.0,151.0,1297.0,5045.0,11119.0,17515.0,22543.0,25813.0,27777.0,28794.0,29336.0,29624.0,29756.0,29823.0,29850.0,29870.0,29876.0,29880.0,29880.0,29880.0,29880.0,29880.0,29880.0,29880.0,32059.0,-inf
0.97,0.84,14.0,0.0,0.0,0.0,2.0,281.0,3386.0,11490.0,20689.0,27443.0,31251.0,33078.0,33949.0,34383.0,34549.0,34621.0,34648.0,34664.0,34667.0,34670.0,34670.0,34671.0,34671.0,34671.0,34671.0,34671.0,34671.0,34671.0,34671.0,35536.0,-inf
0.15,0.14,9.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13855.0,-inf
0.44,0.07,13.0,0.0,0.0,0.0,0.0,7.0,13.0,20.0,35.0,58.0,97.0,135.0,200.0,288.0,384.0,514.0,657.0,817.0,972.0,1097.0,1223.0,1346.0,1461.0,1559.0,1651.0,1732.0,1802.0,1858.0,1904.0,14976.0,-inf
0.6,0.16,13.0,0.0,0.0,0.0,3.0,6.0,20.0,36.0,53.0,93.0,176.0,325.0,552.0,928.0,1586.0,2399.0,3354.0,4340.0,5226.0,6020.0,6618.0,7057.0,7405.0,7628.0,7783.0,7882.0,7940.0,7978.0,8007.0,18380.0,-1837.6192968978405
0.1,0.67,12.0,0.0,0.0,0.0,3.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13861.0,-inf
0.54,0.7,9.0,0.0,0.0,0.0,1.0,5.0,8.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13863.0,-inf
0.22,0.41,6.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,13855.0,-inf
0.48,0.78,13.0,0.0,0.0,0.0,1.0,5.0,11.0,25.0,34.0,42.0,46.0,53.0,63.0,73.0,81.0,91.0,102.0,107.0,110.0,112.0,114.0,114.0,116.0,116.0,118.0,118.0,120.0,120.0,120.0,13945.0,-4587.638847702947
0.79,0.46,12.0,0.0,0.0,0.0,1.0,13.0,56.0,238.0,934.0,2550.0,5195.0,8254.0,11003.0,13211.0,14743.0,15720.0,16380.0,16771.0,17002.0,17125.0,17194.0,17229.0,17249.0,17256.0,17263.0,17269.0,17274.0,17274.0,17275.0,23584.0,-inf
0.17,0.29,15.0,0.0,0.0,0.0,2.0,10.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,13860.0,-inf
0.46,0.68,9.0,0.0,0.0,0.0,2.0,5.0,9.0,13.0,13.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,13865.0,-inf
0.67,0.79,5.0,0.0,0.0,0.0,0.0,2.0,11.0,17.0,52.0,82.0,132.0,193.0,342.0,525.0,860.0,1315.0,1883.0,2482.0,3060.0,3570.0,3997.0,4329.0,4572.0,4736.0,4842.0,4929.0,4980.0,5006.0,5023.0,16926.0,-4659.019468395452
0.3,0.64,8.0,0.0,0.0,0.0,1.0,4.0,8.0,8.0,10.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13862.0,-inf
0.54,0.94,6.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,13859.0,-inf
0.03,0.85,8.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,13860.0,-inf
0.49,0.55,5.0,0.0,0.0,0.0,1.0,6.0,7.0,9.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13859.0,-inf
0.29,0.56,7.0,0.0,0.0,0.0,1.0,4.0,8.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13859.0,-inf
0.32,0.29,15.0,0.0,0.0,0.0,1.0,8.0,16.0,19.0,25.0,29.0,37.0,39.0,42.0,45.0,47.0,48.0,50.0,53.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,13889.0,-inf
0.09,0.33,13.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13860.0,-inf
0.85,0.78,7.0,0.0,0.0,0.0,0.0,8.0,50.0,271.0,1112.0,3066.0,6222.0,9671.0,12485.0,14527.0,15809.0,16568.0,16983.0,17219.0,17362.0,17443.0,17477.0,17492.0,17499.0,17505.0,17507.0,17509.0,17509.0,17509.0,17509.0,23749.0,-inf
0.8,0.42,5.0,0.0,0.0,0.0,1.0,5.0,21.0,114.0,517.0,1730.0,4086.0,7296.0,10548.0,13256.0,15193.0,16516.0,17340.0,17788.0,18071.0,18218.0,18307.0,18352.0,18370.0,18384.0,18387.0,18388.0,18388.0,18388.0,18388.0,24356.0,-inf
0.84,0.25,6.0,0.0,0.0,0.0,0.0,5.0,40.0,255.0,1319.0,3926.0,8060.0,12596.0,16410.0,19268.0,21027.0,22064.0,22700.0,23025.0,23233.0,23330.0,23389.0,23417.0,23431.0,23439.0,23440.0,23443.0,23443.0,23445.0,23445.0,27537.0,-3145.775173408416
0.21,0.45,8.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13858.0,-inf
0.2,0.27,11.0,0.0,0.0,0.0,1.0,6.0,11.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13860.0,-inf
0.08,0.54,8.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,13858.0,-inf
0.35,0.33,8.0,0.0,0.0,0.0,1.0,6.0,9.0,13.0,15.0,21.0,27.0,31.0,34.0,37.0,48.0,52.0,57.0,61.0,67.0,68.0,69.0,71.0,71.0,71.0,72.0,72.0,72.0,72.0,72.0,13904.0,-inf
0.68,0.25,8.0,0.0,0.0,0.0,0.0,6.0,14.0,24.0,49.0,111.0,250.0,491.0,1066.0,2097.0,3579.0,5361.0,7003.0,8471.0,9584.0,10378.0,10893.0,11234.0,11469.0,11595.0,11669.0,11715.0,11734.0,11741.0,11748.0,20534.0,-1503.9253694697225
0.95,0.39,12.0,0.0,0.0,0.0,7.0,182.0,2313.0,9101.0,17981.0,25273.0,29853.0,32422.0,33740.0,34371.0,34640.0,34761.0,34813.0,34838.0,34851.0,34855.0,34855.0,34856.0,34856.0,34856.0,34856.0,34856.0,34856.0,34856.0,34856.0,35643.0,-inf
0.06,0.8,6.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13858.0,-inf
0.88,0.33,15.0,0.0,0.0,0.0,1.0,8.0,49.0,295.0,1586.0,5182.0,10380.0,15695.0,19938.0,22865.0,24613.0,25571.0,26100.0,26392.0,26527.0,26608.0,26658.0,26671.0,26683.0,26686.0,26687.0,26688.0,26688.0,26688.0,26688.0,29749.0,-inf
0.75,0.67,13.0,0.0,0.0,0.0,0.0,9.0,26.0,87.0,258.0,664.0,1426.0,2750.0,4409.0,6210.0,7843.0,9161.0,10118.0,10723.0,11104.0,11312.0,11448.0,11522.0,11565.0,11589.0,11606.0,11614.0,11617.0,11620.0,11620.0,20334.0,-3846.265746484683
0.99,0.31,6.0,0.0,0.0,0.0,11.0,1672.0,10678.0,22730.0,31034.0,35286.0,37104.0,37807.0,38071.0,38185.0,38226.0,38233.0,38238.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,38241.0,-inf
0.69,0.65,9.0,0.0,0.0,0.0,1.0,9.0,21.0,47.0,96.0,211.0,458.0,898.0,1666.0,2704.0,3955.0,5190.0,6319.0,7149.0,7720.0,8144.0,8389.0,8574.0,8672.0,8722.0,8737.0,8751.0,8758.0,8759.0,8759.0,18867.0,-2410.5980144942687
0.79,0.18,12.0,0.0,0.0,0.0,1.0,9.0,62.0,245.0,894.0,2584.0,5445.0,8920.0,12234.0,14889.0,16720.0,17981.0,18775.0,19213.0,19494.0,19657.0,19728.0,19768.0,19792.0,19810.0,19821.0,19827.0,19828.0,19831.0,19831.0,25239.0,-1374.9448186264788
0.36,0.82,11.0,0.0,0.0,0.0,0.0,6.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13863.0,-inf
0.39,0.42,15.0,0.0,0.0,0.0,1.0,10.0,18.0,19.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,13866.0,-inf
0.78,0.71,14.0,0.0,0.0,0.0,0.0,13.0,53.0,165.0,519.0,1426.0,2975.0,5067.0,7321.0,9205.0,10700.0,11649.0,12275.0,12634.0,12857.0,12966.0,13032.0,13063.0,13078.0,13085.0,13095.0,13096.0,13097.0,13097.0,13097.0,21147.0,-inf
0.49,0.51,14.0,0.0,0.0,0.0,3.0,10.0,16.0,23.0,32.0,50.0,73.0,90.0,121.0,163.0,208.0,264.0,322.0,401.0,495.0,570.0,643.0,721.0,792.0,861.0,925.0,982.0,1035.0,1070.0,1122.0,14665.0,-3677.246584462048
