inf_prob,diag_prob,i0,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,replacement_percentage,permutation_percentage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.1,0.0,0.933320791072129,0.32470251108152226,0.3805763237382733,0.3058038482415058,0.40776034522973303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.2,0.0,1.3340673940412766,0.7485384441933102,0.5180627548876146,0.12742815847729078,0.19910281190364854,0.21238026412881794,0.15928233554581497,0.2389175618327428,0.23889790611084122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.3,0.0,1.8686455912752684,1.932669046555722,1.253035708206721,0.8724441797317389,0.6413516517081279,0.765728696327895,0.43728384652490143,0.7025975860655594,0.4631577341405078,1.0540121039905692,1.2502775893195597,0.8563308809098752,0.785271420134357,0.4304308276898418,0.2002986636774253,0.43529906619498643,0.7644205902244802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.4,0.0,0.9745229205126629,0.5149026124613535,0.3460093083204765,0.5681852051207715,1.6784523475119644,1.5636402203208075,0.11811396783392701,0.3092214195559309,0.36716665560662565,0.6619785399753788,0.7630243215285558,0.8982403331074883,0.9486986009757611,1.1348270858829843,1.0135972601608128,1.2051854478939144,1.5676098771479936,1.154354422932114,1.140206057318013,0.9722496865437167,1.0047694424917764,0.8767882175412909,0.7731440057932042,0.9574652429219651,1.168160693704958,1.2397602056488028
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.5,0.0,1.4056554760174007,0.7993261271485267,0.6477816126932088,0.17658413572902665,0.8249472919851698,1.2366404574917398,1.707135187551074,1.7253305743747105,1.3067771119916762,1.3912994755879475,1.2523766877372988,1.1856054287486286,1.2484339025795592,1.4947230310581554,1.2247013462488654,1.1331303324616437,1.0175627459620635,0.9804087868826031,0.9340839865679307,0.8638524692086316,0.781827420925308,0.8392651705162134,0.7451399118389606,0.8093205452810229,0.781680342856557,0.9479688677572329
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.6,0.0,2.214090167919822,1.49283551474333,0.961965196335248,0.9102679224152355,0.7854588238984632,1.173106508845202,1.1487715932948526,0.9917046041146564,1.0075488013697835,1.1233195942613639,1.3356394289220648,1.040922525082222,1.0167444320177081,1.065996809558775,1.114877495136001,1.1222325648470433,1.3955014232431744,1.1951106322155431,1.1334760952583687,1.0313015442957354,1.0649722892712992,0.9360724756533438,0.9491540620111143,0.9733666184484704,0.8067885867048734,0.7742379558467174
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.7,0.0,2.8854148665481807,1.2885273042534684,1.2844388603915173,1.1141331581504943,1.2980845530995344,1.5928124229214466,1.253439578234915,1.4195415775203182,1.404137835246863,1.313537312601547,1.1165114329502337,1.0055240777054997,0.9703934913291042,0.8965036453284237,0.7770002854230004,0.7158671460002999,0.707091894429568,0.6877992055328247,0.6662699281909024,0.6043493396750019,0.5953590783431241,0.5118797752148282,0.5136602588796086,0.5066947823631494,0.4989067423439998,0.4555085159695911
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.8,0.0,2.0030179324379724,1.4165050117967926,1.3536175122834007,1.6069825538080358,1.1020756922925279,0.9613376197897538,1.7974635073972334,1.4648960110251255,1.4949304747197154,1.5026972136195038,1.4116726824386452,1.2787598201767219,1.1727944358373659,1.08776102419197,0.8922360931081892,0.7441493383406571,0.7020766021385593,0.6562387138671483,0.5947516985675977,0.5320440780949882,0.4924540720871425,0.43642326521342095,0.44062150799015265,0.46317790984365337,0.3778170066835564,0.3936130765544604
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,0.9,0.0,2.070259590917058,1.5950394672507182,1.8057298091508118,1.7116585648451559,1.5190062622366511,1.556725015036769,1.473699202298353,1.4026715066436488,1.3287373783730343,1.2269394014034294,1.0492765338027361,0.9290836522727973,0.8288217054001145,0.7075032410509897,0.6211510457450353,0.5824539774156258,0.5323394961466291,0.5034093316702773,0.47020918489440167,0.4258873696614167,0.40214208667837126,0.43458299362427893,0.42088897065126557,0.41405494234280166,0.40106398496259177,0.4305576303704704
0.6875792503818321,0.2493616477801703,14.0,0.69,0.8,0.86,1.0,0.0,2.3064421970182485,2.073839400495583,1.3173293691083234,1.6471202396966982,1.279484818991463,1.7149968423247721,1.6131758491298107,1.867615270069437,1.5754497786867467,1.6077542708506145,1.3644729280948396,1.229140119682618,1.0679134020529788,0.8759408774458975,0.7565916857173192,0.6279513262628482,0.5535683477177328,0.507570678110771,0.47300905877159366,0.4512518047069243,0.3982748183515152,0.33584957140987715,0.35090424640806445,0.40273356970001156,0.44206253513864013,0.28027937480261045
