inf_prob,diag_prob,i0,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,first_outbreak_size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.4564543759104422,1.3301108093939764,0.5563428502746548,0.3504110819500219,0.3568839626780273,0.8760495902442298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.5349127606090378,1.022537722172804,1.0433307628442885,0.6767713185753478,0.29756894326147304,0.29019806988873403,0.6537062632228053,0.4752640631437974,0.08508051622810942,0.14771966024848912,0.19631460867259554,0.514601778124618,0.11395192956271692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,2.011449466898811,1.3185137338165487,1.0258015727602,0.7666579302276337,1.1686978824693188,1.331232780633188,0.19441590627993346,0.22680128004144387,0.32392535578694986,0.24294401684021277,6.481677562729076e-16,6.481677562729076e-16,6.481677562729076e-16,0.6079307640896652,0.03884417536703093,0.9966558012220479,0.29134743832246723,0.29134743832246723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,0.8641698831138119,0.8231910407122485,0.6326415628668784,0.19457858714062642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.1261254361070747,1.103820974605196,0.6192855561426255,0.567687752443742,0.5448212398242247,0.38913559071923975,0.5835688027450316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.803849904069428,1.231991369316747,0.8762015453722605,0.8376752467209428,0.3241741122060087,1.0171004285479581,-1.8678912918907058e-15,-1.7711094165252703e-15,0.43463829487037825,0.42834724651804035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.8284443842736398,1.0182874369581967,0.9577305318250515,0.6735413396202966,0.9872458336898877,0.5511477998029967,0.48632379246631546,0.4374801732040472,0.14577796662371267,0.03238912907015795,1.046672890422103,0.17486401594767534,0.7778444650853662,1.0047477098391073,1.0321595508401247,0.15497876640358674,0.15345750945069084,0.08847165993409577,-2.396305958495734e-15,-2.35209746591673e-15,0.16935579689009847,0.16888669760163047,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.2363232794508672,0.9471310256349581,0.6286653077252511,0.9527062879226017,0.8909990302266232,0.09727483012895963,0.3161894941678634,0.24319245709749662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.1449171253304928,0.9283744797629196,0.8335894482213018,1.205116656136519,0.45593965955583643,0.6715946391867942,0.23571594064829324,0.2170192415744972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.97,7528.0,1.1330672799126742,0.9342415422968485,0.659803606127087,0.4282847884868287,0.5839154102168831,0.5351094773675129,0.5351094773675129,0.19452360914252703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6977792470171674,0.2425844950332805,16.0,0.0,0.0,0.99,7528.0,1.1073363470522177,0.9257506106831701,0.8950918596361375,0.6470722220811862,0.412876585768641,0.37764685671518544,0.4538399903095529,0.8214591439698647,0.6181384021679348,0.6238374030885839,0.24104532134137568,0.5304802463617988,0.2506191550901124,0.14456989781913554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
