Size of infection tree log 10,frequency
2.1958996524092336,0.0004948045522018803
2.1986570869544226,0.0009896091044037606
2.2013971243204513,0.0004948045522018803
2.2095150145426308,0.0004948045522018803
2.2121876044039577,0.0014844136566056407
2.220108088040055,0.0009896091044037606
2.2278867046136734,0.0009896091044037606
2.230448921378274,0.0009896091044037606
2.2329961103921536,0.0004948045522018803
2.2355284469075487,0.0004948045522018803
2.2405492482826,0.0019792182088075212
2.2430380486862944,0.0004948045522018803
2.24551266781415,0.0009896091044037606
2.2528530309798933,0.0004948045522018803
2.2600713879850747,0.0014844136566056407
2.2624510897304293,0.0014844136566056407
2.2648178230095364,0.0014844136566056407
2.2671717284030137,0.0004948045522018803
2.27415784926368,0.0019792182088075212
2.2764618041732443,0.0004948045522018803
2.2810333672477277,0.0004948045522018803
2.2833012287035497,0.0004948045522018803
2.285557309007774,0.0009896091044037606
2.290034611362518,0.0004948045522018803
2.292256071356476,0.0009896091044037606
2.294466226161593,0.0004948045522018803
2.296665190261531,0.0009896091044037606
2.298853076409707,0.0004948045522018803
2.3010299956639813,0.0004948045522018803
2.303196057420489,0.0004948045522018803
2.305351369446624,0.0004948045522018803
2.307496037913213,0.0004948045522018803
2.3096301674258988,0.0014844136566056407
2.311753861055754,0.0004948045522018803
2.315970345456918,0.0004948045522018803
2.3180633349627615,0.0019792182088075212
2.3201462861110542,0.0009896091044037606
2.322219294733919,0.0009896091044037606
2.326335860928751,0.0014844136566056407
2.330413773349191,0.0009896091044037606
2.3324384599156054,0.0014844136566056407
2.3384564936046046,0.0009896091044037606
2.3404441148401185,0.0004948045522018803
2.3443922736851106,0.0019792182088075212
2.346352974450639,0.0004948045522018803
2.3541084391474008,0.0014844136566056407
2.3560258571931225,0.0009896091044037606
2.3636119798921444,0.0004948045522018803
2.3654879848909,0.0009896091044037606
2.367355921026019,0.0009896091044037606
2.3710678622717363,0.0004948045522018803
2.3729120029701067,0.0004948045522018803
2.374748346010104,0.0004948045522018803
2.376576957056512,0.0004948045522018803
2.387389826338729,0.0009896091044037606
2.392696953259666,0.0004948045522018803
2.3944516808262164,0.0009896091044037606
2.3961993470957363,0.0004948045522018803
2.3979400086720375,0.0004948045522018803
2.401400540781544,0.0009896091044037606
2.404833716619938,0.0004948045522018803
2.406540180433955,0.0004948045522018803
2.4099331233312946,0.0004948045522018803
2.41161970596323,0.0009896091044037606
2.4149733479708178,0.0004948045522018803
2.416640507338281,0.0004948045522018803
2.4183012913197452,0.0004948045522018803
2.4216039268698313,0.0009896091044037606
2.423245873936808,0.0004948045522018803
2.4265112613645754,0.0004948045522018803
2.428134794028789,0.0004948045522018803
2.4313637641589874,0.0004948045522018803
2.4345689040341987,0.0004948045522018803
2.437750562820388,0.0004948045522018803
2.439332693830263,0.0004948045522018803
2.4409090820652177,0.0004948045522018803
2.4424797690644486,0.0009896091044037606
2.444044795918076,0.0004948045522018803
2.4456042032735974,0.0009896091044037606
2.4471580313422194,0.0004948045522018803
2.450249108319361,0.0009896091044037606
2.456366033129043,0.0009896091044037606
2.4578818967339924,0.0014844136566056407
2.459392487759231,0.0004948045522018803
2.4608978427565478,0.0004948045522018803
2.4638929889859074,0.0004948045522018803
2.4668676203541096,0.0014844136566056407
2.4683473304121573,0.0004948045522018803
2.469822015978163,0.0009896091044037606
2.4727564493172123,0.0009896091044037606
2.4771212547196626,0.0004948045522018803
2.481442628502305,0.0004948045522018803
2.484299839346786,0.0009896091044037606
2.48572142648158,0.0009896091044037606
2.4871383754771865,0.0004948045522018803
2.4885507165004443,0.0004948045522018803
2.4913616938342726,0.0009896091044037606
2.4955443375464483,0.0004948045522018803
2.496929648073215,0.0009896091044037606
2.4983105537896004,0.0004948045522018803
2.5010592622177517,0.0004948045522018803
2.5024271199844326,0.0009896091044037606
2.506505032404872,0.0004948045522018803
2.507855871695831,0.0004948045522018803
2.509202522331103,0.0004948045522018803
2.510545010206612,0.0004948045522018803
2.5118833609788744,0.0004948045522018803
2.513217600067939,0.0004948045522018803
2.514547752660286,0.0009896091044037606
2.515873843711679,0.0004948045522018803
2.5171958979499744,0.0004948045522018803
2.519827993775719,0.0009896091044037606
2.5224442335063197,0.0004948045522018803
2.5237464668115646,0.0004948045522018803
2.526339277389844,0.0004948045522018803
2.5276299008713385,0.0004948045522018803
2.530199698203082,0.0004948045522018803
2.534026106056135,0.0004948045522018803
2.5352941200427703,0.0004948045522018803
2.53655844257153,0.0004948045522018803
2.537819095073274,0.0004948045522018803
2.5403294747908736,0.0004948045522018803
2.5415792439465807,0.0004948045522018803
2.5440680443502757,0.0004948045522018803
2.545307116465824,0.0009896091044037606
2.546542663478131,0.0004948045522018803
2.5477747053878224,0.0009896091044037606
2.5490032620257876,0.0004948045522018803
2.550228353055094,0.0004948045522018803
2.5514499979728753,0.0004948045522018803
2.5550944485783194,0.0009896091044037606
2.5563025007672873,0.0009896091044037606
2.5575072019056577,0.0004948045522018803
2.5599066250361124,0.0004948045522018803
2.5622928644564746,0.0019792182088075212
2.5634810853944106,0.0014844136566056407
2.5646660642520893,0.0009896091044037606
2.56702636615906,0.0004948045522018803
2.569373909615046,0.0004948045522018803
2.571708831808688,0.0004948045522018803
2.5728716022004803,0.0004948045522018803
2.574031267727719,0.0004948045522018803
2.575187844927661,0.0004948045522018803
2.576341350205793,0.0004948045522018803
2.5774917998372255,0.0009896091044037606
2.578639209968072,0.0004948045522018803
2.57978359661681,0.0004948045522018803
2.582063362911709,0.0004948045522018803
2.584331224367531,0.0004948045522018803
2.5877109650189114,0.0004948045522018803
2.5899496013257077,0.002474022761009401
2.595496221825574,0.0014844136566056407
2.598790506763115,0.0004948045522018803
2.5998830720736876,0.0004948045522018803
2.6020599913279625,0.0004948045522018803
2.6053050461411096,0.0004948045522018803
2.606381365110605,0.0014844136566056407
2.6074550232146687,0.0004948045522018803
2.61066016308988,0.0009896091044037606
2.611723308007342,0.0004948045522018803
2.6127838567197355,0.0009896091044037606
2.6148972160331345,0.0004948045522018803
2.6190933306267428,0.0009896091044037606
2.6201360549737576,0.0004948045522018803
2.622214022966295,0.0004948045522018803
2.6232492903979003,0.0009896091044037606
2.6242820958356683,0.0004948045522018803
2.6273658565927325,0.0004948045522018803
2.629409599102719,0.0009896091044037606
2.6324572921847245,0.0004948045522018803
2.6334684555795866,0.0009896091044037606
2.6344772701607315,0.0014844136566056407
2.635483746814912,0.0004948045522018803
2.6364878963533656,0.0004948045522018803
2.637489729512511,0.0004948045522018803
2.6384892569546374,0.0004948045522018803
2.639486489268586,0.0009896091044037606
2.640481436970422,0.0009896091044037606
2.6424645202421213,0.0004948045522018803
2.6434526764861874,0.0004948045522018803
2.6464037262230695,0.0009896091044037606
2.6483600109809315,0.0004948045522018803
2.6532125137753435,0.0009896091044037606
2.658964842664435,0.0009896091044037606
2.660865478003869,0.0004948045522018803
2.6646419755561257,0.0014844136566056407
2.6711728427150834,0.0004948045522018803
2.6720978579357175,0.0009896091044037606
2.6757783416740852,0.0004948045522018803
2.6766936096248664,0.0004948045522018803
2.678518379040114,0.0004948045522018803
2.681241237375587,0.0004948045522018803
2.682145076373832,0.0004948045522018803
2.6857417386022635,0.0014844136566056407
2.6875289612146345,0.0004948045522018803
2.6884198220027105,0.0004948045522018803
2.6910814921229687,0.0004948045522018803
2.69284691927723,0.0004948045522018803
2.693726948923647,0.0009896091044037606
2.694605198933569,0.0009896091044037606
2.6989700043360187,0.0004948045522018803
2.699837725867246,0.0004948045522018803
2.7007037171450192,0.0004948045522018803
2.7024305364455254,0.0004948045522018803
2.7075701760979363,0.0004948045522018803
2.708420900134713,0.0009896091044037606
2.7134905430939424,0.0004948045522018803
2.716003343634799,0.0004948045522018803
2.718501688867274,0.0004948045522018803
2.7193312869837265,0.0004948045522018803
2.720159303405957,0.0004948045522018803
2.7209857441537393,0.0009896091044037606
2.7218106152125467,0.0004948045522018803
2.724275869600789,0.0004948045522018803
2.7259116322950483,0.0009896091044037606
2.727541257028556,0.0009896091044037606
2.7307822756663893,0.0004948045522018803
2.7315887651867388,0.0004948045522018803
2.7323937598229686,0.0004948045522018803
2.7331972651065692,0.0009896091044037606
2.733999286538387,0.0009896091044037606
2.7403626894942437,0.0009896091044037606
2.741939077729199,0.0004948045522018803
2.7427251313046983,0.0009896091044037606
2.74350976472843,0.0004948045522018803
2.7442929831226763,0.0004948045522018803
2.7481880270062002,0.0004948045522018803
2.7489628612561616,0.0009896091044037606
2.749736315569061,0.0014844136566056407
2.7505083948513462,0.0004948045522018803
2.751279103983342,0.0004948045522018803
2.7528164311882715,0.0004948045522018803
2.754348335711019,0.0004948045522018803
2.7551122663950713,0.0004948045522018803
2.7558748556724915,0.0009896091044037606
2.756636108245848,0.0004948045522018803
2.7573960287930244,0.0009896091044037606
2.75815462196739,0.0004948045522018803
2.7589118923979736,0.0004948045522018803
2.761927838420529,0.0004948045522018803
2.7634279935629373,0.0014844136566056407
2.7641761323903307,0.0004948045522018803
2.7649229846498886,0.0004948045522018803
2.765668554759014,0.0004948045522018803
2.7671558660821804,0.0009896091044037606
2.77232170672292,0.0014844136566056407
2.776701183988411,0.0009896091044037606
2.7774268223893115,0.0004948045522018803
2.7781512503836434,0.0009896091044037606
2.7788744720027396,0.0004948045522018803
2.781755374652469,0.0009896091044037606
2.784617292632875,0.0004948045522018803
2.785329835010767,0.0004948045522018803
2.787460474518415,0.0004948045522018803
2.792391689498254,0.0004948045522018803
2.7937903846908188,0.0004948045522018803
2.7965743332104296,0.0004948045522018803
2.7972675408307164,0.0004948045522018803
2.797959643737196,0.0004948045522018803
2.801403710017355,0.0009896091044037606
2.803457115648414,0.0004948045522018803
2.8048206787211623,0.0004948045522018803
2.806179973983887,0.0004948045522018803
2.807535028068853,0.0004948045522018803
2.808210972924222,0.0004948045522018803
2.808885867359812,0.0004948045522018803
2.8109042806687006,0.0004948045522018803
2.812244696800369,0.0004948045522018803
2.813580988568192,0.0009896091044037606
2.81424759573192,0.0004948045522018803
2.814913181275074,0.0004948045522018803
2.815577748324267,0.0004948045522018803
2.8195439355418688,0.0004948045522018803
2.821513528404773,0.0004948045522018803
2.8221680793680175,0.0004948045522018803
2.823474229170301,0.0009896091044037606
2.824776462475546,0.0004948045522018803
2.8254261177678233,0.0004948045522018803
2.8260748027008264,0.0004948045522018803
2.826722520168992,0.0004948045522018803
2.8273692730538253,0.0009896091044037606
2.828015064223977,0.0009896091044037606
2.82865989653532,0.0009896091044037606
2.8312296938670634,0.0009896091044037606
2.8318697742805017,0.0004948045522018803
2.833784374656479,0.0009896091044037606
2.8344207036815328,0.0004948045522018803
2.835056101720116,0.0004948045522018803
2.8356905714924254,0.0004948045522018803
2.837588438235511,0.0004948045522018803
2.841359470454855,0.0004948045522018803
2.842609239610562,0.0004948045522018803
2.8432327780980096,0.0004948045522018803
2.843855422623161,0.0009896091044037606
2.845098040014257,0.0014844136566056407
2.846955325019824,0.0009896091044037606
2.848189116991399,0.0004948045522018803
2.8494194137968996,0.0004948045522018803
2.850033257689769,0.0004948045522018803
2.8536982117761744,0.0009896091044037606
2.8549130223078554,0.0004948045522018803
2.8573324964312685,0.0004948045522018803
2.859138297294531,0.0004948045522018803
2.8609366207000937,0.0004948045522018803
2.8615344108590377,0.0004948045522018803
2.863322860120456,0.0004948045522018803
2.8662873390841948,0.0004948045522018803
2.8674674878590514,0.0004948045522018803
2.8680563618230415,0.0004948045522018803
2.8686444383948255,0.0004948045522018803
2.869818207979328,0.0009896091044037606
2.8709888137605755,0.0004948045522018803
2.8721562727482928,0.0004948045522018803
2.8739015978644615,0.0004948045522018803
2.8744818176994666,0.0014844136566056407
2.8750612633917,0.0014844136566056407
2.8756399370041685,0.0004948045522018803
2.8767949762007006,0.0004948045522018803
2.877371345869774,0.0009896091044037606
2.8785217955012063,0.0004948045522018803
2.88024177589548,0.0004948045522018803
2.8830933585756897,0.0004948045522018803
2.8836614351536176,0.0004948045522018803
2.884228769632604,0.0004948045522018803
2.886490725172482,0.0004948045522018803
2.8870543780509568,0.0004948045522018803
2.88930170250631,0.0004948045522018803
2.8898617212581885,0.0004948045522018803
2.890979596989689,0.0004948045522018803
2.8920946026904804,0.0019792182088075212
2.8948696567452528,0.0004948045522018803
2.8965262174895554,0.0004948045522018803
2.89707700320942,0.0009896091044037606
2.9003671286564705,0.0004948045522018803
2.902546779313991,0.0014844136566056407
2.9030899869919438,0.0009896091044037606
2.906335041805091,0.0009896091044037606
2.907411360774586,0.0004948045522018803
2.90848501887865,0.0004948045522018803
2.910624404889201,0.0004948045522018803
2.9122220565324155,0.0004948045522018803
2.912753303671323,0.0004948045522018803
2.9132839017604186,0.0009896091044037606
2.9143431571194407,0.0004948045522018803
2.9159272116971158,0.0004948045522018803
2.9180303367848803,0.0004948045522018803
2.9185545305502734,0.0009896091044037606
2.921166050637739,0.0004948045522018803
2.921686475483602,0.0004948045522018803
2.9222062774390163,0.0004948045522018803
2.9232440186302764,0.0004948045522018803
2.9237619608287004,0.0009896091044037606
2.9242792860618816,0.0004948045522018803
2.926856708949692,0.0004948045522018803
2.9304395947667,0.0004948045522018803
2.931457870689005,0.0009896091044037606
2.932980821923198,0.0004948045522018803
2.9334872878487053,0.0004948045522018803
2.9355072658247128,0.0009896091044037606
2.936513742478893,0.0004948045522018803
2.937517892017347,0.0004948045522018803
2.938519725176492,0.0004948045522018803
2.9390197764486663,0.0004948045522018803
2.9395192526186187,0.0004948045522018803
2.941511432634403,0.0004948045522018803
2.942008053022313,0.0004948045522018803
2.9434945159061026,0.0004948045522018803
2.9439888750737717,0.0019792182088075212
2.9459607035775686,0.0009896091044037606
2.946452265013073,0.0004948045522018803
2.9479236198317262,0.0004948045522018803
2.949390006644913,0.0004948045522018803
2.949877704036875,0.0009896091044037606
2.950364854376123,0.0004948045522018803
2.951337518795918,0.0004948045522018803
2.952792443044092,0.0004948045522018803
2.9532763366673045,0.0004948045522018803
2.954724790979063,0.0004948045522018803
2.957128197676813,0.0009896091044037606
2.957607287060095,0.0004948045522018803
2.9590413923210934,0.0004948045522018803
2.9618954736678504,0.0009896091044037606
2.964259630196849,0.0004948045522018803
2.9684829485539352,0.0004948045522018803
2.9694159123539814,0.0004948045522018803
2.9708116108725178,0.0004948045522018803
2.971275848738105,0.0009896091044037606
2.9722028383790646,0.0004948045522018803
2.972665592266111,0.0004948045522018803
2.9745116927373285,0.0004948045522018803
2.9777236052888476,0.0004948045522018803
2.9786369483844743,0.0004948045522018803
2.979092900638326,0.0004948045522018803
2.9800033715837464,0.0004948045522018803
2.9818186071706636,0.0004948045522018803
2.983175072037813,0.0004948045522018803
2.9872192299080047,0.0004948045522018803
2.988112840268352,0.0004948045522018803
2.9894498176666917,0.0004948045522018803
2.9903388547876015,0.0004948045522018803
2.9912260756924947,0.0004948045522018803
2.9921114877869495,0.0004948045522018803
2.993876914941211,0.0009896091044037606
2.9951962915971793,0.0009896091044037606
2.9960736544852753,0.0004948045522018803
2.996949248495381,0.0004948045522018803
2.9978230807457256,0.0004948045522018803
3.0013009330204183,0.0004948045522018803
3.0017337128090005,0.0004948045522018803
3.003029470553618,0.0014844136566056407
3.0034605321095067,0.0004948045522018803
3.0043213737826426,0.0004948045522018803
3.011993114659257,0.0004948045522018803
3.0153597554092144,0.0009896091044037606
3.019116290447073,0.0004948045522018803
3.021602716028242,0.0014844136566056407
3.0236639181977933,0.0004948045522018803
3.024074987307426,0.0004948045522018803
3.0253058652647704,0.0004948045522018803
3.025715383901341,0.0004948045522018803
3.0265332645232967,0.0004948045522018803
3.0269416279590295,0.0009896091044037606
3.0273496077747564,0.0004948045522018803
3.0281644194244697,0.0019792182088075212
3.0285712526925375,0.0009896091044037606
3.028977705208778,0.0004948045522018803
3.030194785356751,0.0004948045522018803
3.031408464251624,0.0004948045522018803
3.0342272607705505,0.0004948045522018803
3.037824750588342,0.0004948045522018803
3.0394141191761372,0.0004948045522018803
3.0402066275747113,0.0004948045522018803
3.0409976924234905,0.0009896091044037606
3.041787318971752,0.0004948045522018803
3.0425755124401905,0.0004948045522018803
3.0437551269686796,0.0004948045522018803
3.04493154614916,0.0004948045522018803
3.0453229787866576,0.0004948045522018803
3.0457140589408676,0.0004948045522018803
3.048053173115609,0.0004948045522018803
3.049605612594973,0.0004948045522018803
3.050379756261458,0.0004948045522018803
3.0511525224473814,0.0004948045522018803
3.0523090996473234,0.0004948045522018803
3.0549958615291417,0.0004948045522018803
3.058426024457005,0.0004948045522018803
3.0595634179012676,0.0004948045522018803
3.0622058088197126,0.0004948045522018803
3.0655797147284485,0.0004948045522018803
3.0670708560453703,0.0004948045522018803
3.0678145111618402,0.0004948045522018803
3.068927611682072,0.0004948045522018803
3.0696680969115957,0.0004948045522018803
3.071513805095089,0.0004948045522018803
3.0718820073061255,0.0009896091044037606
3.072249897613515,0.0004948045522018803
3.0729847446279304,0.0004948045522018803
3.0737183503461227,0.0004948045522018803
3.076640443670342,0.0004948045522018803
3.0784568180532927,0.0004948045522018803
3.0791812460476247,0.0004948045522018803
3.079904467666721,0.0004948045522018803
3.0806264869218056,0.0004948045522018803
3.083860800866573,0.0004948045522018803
3.0856472882968564,0.0009896091044037606
3.087781417809542,0.0004948045522018803
3.0881360887005513,0.0004948045522018803
3.089198366805149,0.0004948045522018803
3.089551882886454,0.0004948045522018803
3.091315159697223,0.0009896091044037606
3.0916669575956846,0.0014844136566056407
3.094471128641645,0.0004948045522018803
3.0948203803548,0.0004948045522018803
3.097604328874411,0.0004948045522018803
3.0989896394011773,0.0004948045522018803
3.1000257301078626,0.0004948045522018803
3.1017470739463664,0.0004948045522018803
3.1020905255118367,0.0004948045522018803
3.1024337056813365,0.0004948045522018803
3.1031192535457137,0.0009896091044037606
3.1051694279993316,0.0009896091044037606
3.1072099696478683,0.0004948045522018803
3.1075491297446862,0.0004948045522018803
3.1089031276673134,0.0004948045522018803
3.109240968588203,0.0009896091044037606
3.110252917353403,0.0004948045522018803
3.1112625136590655,0.0004948045522018803
3.1122697684172707,0.0004948045522018803
3.114610984232173,0.0004948045522018803
3.1149444157125847,0.0004948045522018803
3.115943176939055,0.0004948045522018803
3.1166077439882485,0.0004948045522018803
3.1172712956557644,0.0009896091044037606
3.1179338350396413,0.0004948045522018803
3.118595365223762,0.0004948045522018803
3.1202447955463652,0.0004948045522018803
3.1231980750319988,0.0004948045522018803
3.124178055474675,0.0004948045522018803
3.1245042248342823,0.0004948045522018803
3.128722284338427,0.0004948045522018803
3.1290450598879582,0.0004948045522018803
3.130333768495006,0.0004948045522018803
3.131297796597623,0.0004948045522018803
3.1319392952104246,0.0004948045522018803
3.1335389083702174,0.0009896091044037606
3.13481437032046,0.0004948045522018803
3.13640344813399,0.0004948045522018803
3.137354111370733,0.0004948045522018803
3.1383026981662816,0.0004948045522018803
3.139249217571607,0.0004948045522018803
3.1458177144918276,0.0004948045522018803
3.146128035678238,0.0004948045522018803
3.14674801363064,0.0009896091044037606
3.1476763242410986,0.0004948045522018803
3.1486026548060932,0.0004948045522018803
3.1492191126553797,0.0004948045522018803
3.149527013754348,0.0004948045522018803
3.1501421618485588,0.0004948045522018803
3.1562461903973444,0.0004948045522018803
3.1565491513317814,0.0004948045522018803
3.1571544399062814,0.0004948045522018803
3.158060793936605,0.0004948045522018803
3.1586639808139894,0.0004948045522018803
3.1595671932336202,0.0004948045522018803
3.1607685618611283,0.0004948045522018803
3.161966616364075,0.0004948045522018803
3.1658376246901283,0.0004948045522018803
3.166133970305109,0.0009896091044037606
3.166726055580052,0.0004948045522018803
3.1684974835230326,0.0004948045522018803
3.17376882313665,0.0004948045522018803
3.1763806922432702,0.0004948045522018803
3.17666993266815,0.0004948045522018803
3.176958980586908,0.0004948045522018803
3.1795517911651876,0.0004948045522018803
3.1818435879447726,0.0004948045522018803
3.182414652434554,0.0004948045522018803
3.1838390370564214,0.0004948045522018803
3.184691430817599,0.0004948045522018803
3.185542154854375,0.0004948045522018803
3.186391215695493,0.0009896091044037606
3.187520720836463,0.0004948045522018803
3.1878026387184195,0.0014844136566056407
3.1889284837608534,0.0004948045522018803
3.1908917169221698,0.0004948045522018803
3.1920095926536702,0.0004948045522018803
3.1922886125681202,0.0004948045522018803
3.1942367487238292,0.0004948045522018803
3.194514341882467,0.0004948045522018803
3.1956229435869368,0.0004948045522018803
3.1958996524092336,0.0004948045522018803
3.1992064791616577,0.0004948045522018803
3.199480914862356,0.0004948045522018803
3.1997551772534747,0.0004948045522018803
3.2016701796465816,0.0004948045522018803
3.205475036740891,0.0004948045522018803
3.2073650374690716,0.0004948045522018803
3.208710019906401,0.0004948045522018803
3.2089785172762535,0.0004948045522018803
3.2092468487533736,0.0004948045522018803
3.210318519826232,0.0004948045522018803
3.2119210843085093,0.0004948045522018803
3.2140486794119414,0.0004948045522018803
3.214843848047698,0.0004948045522018803
3.215901813204032,0.0004948045522018803
3.2182728535714475,0.0004948045522018803
3.218535505216528,0.0004948045522018803
3.2208922492195193,0.0004948045522018803
3.22219604630172,0.0004948045522018803
3.224014811372864,0.0004948045522018803
3.2245330626060857,0.0004948045522018803
3.2258259914618934,0.0004948045522018803
3.228400358703005,0.0004948045522018803
3.230448921378274,0.0004948045522018803
3.2322335211147335,0.0004948045522018803
3.2335037603411343,0.0004948045522018803
3.2362852774480286,0.0004948045522018803
3.237292337567459,0.0004948045522018803
3.2405492482826,0.0004948045522018803
3.241048150671644,0.0004948045522018803
3.2422929049829308,0.0004948045522018803
3.2430380486862944,0.0004948045522018803
3.243534101832062,0.0004948045522018803
3.246005904076029,0.0004948045522018803
3.2477278329097232,0.0004948045522018803
3.247973266361807,0.0004948045522018803
3.249198357391113,0.0009896091044037606
3.2511513431753545,0.0004948045522018803
3.2518814545525276,0.0004948045522018803
3.2528530309798933,0.0009896091044037606
3.2538224387080734,0.0004948045522018803
3.2581581933407944,0.0004948045522018803
3.258876629372131,0.0004948045522018803
3.2591158441850663,0.0004948045522018803
3.2624510897304293,0.0004948045522018803
3.2629254693318317,0.0004948045522018803
3.2638726768652235,0.0004948045522018803
3.2648178230095364,0.0004948045522018803
3.265996370495079,0.0004948045522018803
3.2664668954402414,0.0004948045522018803
3.2711443179490782,0.0004948045522018803
3.271609301378832,0.0004948045522018803
3.2723058444020863,0.0004948045522018803
3.273464272621346,0.0004948045522018803
3.2739267801005254,0.0009896091044037606
3.2757719001649312,0.0004948045522018803
3.2764618041732443,0.0004948045522018803
3.27669152884504,0.0004948045522018803
3.278753600952829,0.0004948045522018803
3.2801228963023075,0.0004948045522018803
3.2810333672477277,0.0004948045522018803
3.281260687055013,0.0009896091044037606
3.2814878879400813,0.0004948045522018803
3.281714970027296,0.0004948045522018803
3.2826221128780624,0.0004948045522018803
3.2844307338445193,0.0004948045522018803
3.285557309007774,0.0004948045522018803
3.285782273779395,0.0004948045522018803
