inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized,LL
0.19,0.37,10.0,0.5,0.05,0.0,795.0,1560.0,1645.0,1419.0,1176.0,963.0,860.0,885.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.95,0.35,7.0,0.8,0.01,0.0,297.0,5019.0,3330.0,1008.0,982.0,569.0,246.0,82.0,30.0,11.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34177.0,-inf
0.17,0.32,15.0,0.9,0.5,0.0,5024.0,6831.0,1412.0,84.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13865.0,-inf
0.41,0.24,12.0,0.3,5e-05,0.0,0.0,1.0,3.0,6.0,6.0,5.0,9.0,5.0,9.0,9.0,5.0,13.0,12.0,9.0,13.0,19.0,15.0,21.0,14.0,9.0,22.0,16.0,21.0,12.0,14.0,14149.0,-inf
0.13,0.25,15.0,0.2,0.01,0.0,96.0,86.0,168.0,276.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864.0,-inf
0.82,0.3,14.0,0.7,0.005,0.0,59.0,503.0,2865.0,5261.0,2712.0,557.0,390.0,183.0,100.0,31.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23997.0,-3366.57987678726
0.58,0.34,12.0,0.6,0.0001,0.0,0.0,1.0,8.0,16.0,34.0,63.0,106.0,188.0,301.0,351.0,444.0,536.0,609.0,625.0,615.0,592.0,536.0,493.0,377.0,327.0,290.0,254.0,217.0,182.0,175.0,17433.0,-1170.7189181614915
0.11,0.34,5.0,0.6,0.001,0.0,9.0,9.0,11.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,-inf
0.13,0.35,5.0,0.5,0.5,0.0,3667.0,2604.0,1963.0,1389.0,997.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13856.0,-inf
0.28,0.26,9.0,0.4,0.0005,0.0,9.0,13.0,12.0,20.0,22.0,28.0,16.0,29.0,27.0,17.0,27.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13872.0,-inf
0.77,0.24,5.0,0.5,0.0005,0.0,9.0,4.0,7.0,58.0,220.0,701.0,1511.0,2438.0,2520.0,1863.0,1149.0,653.0,327.0,139.0,54.0,23.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23069.0,-1312.1558039448537
0.31,0.37,10.0,0.1,5e-05,0.0,0.0,1.0,2.0,4.0,4.0,7.0,7.0,5.0,8.0,8.0,7.0,3.0,10.0,4.0,10.0,4.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13881.0,-inf
