inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized,LL
0.42,0.26,5.0,0.5,0.0005,0.0,0.0,3.0,7.0,11.0,12.0,13.0,18.0,23.0,28.0,36.0,42.0,55.0,73.0,89.0,109.0,137.0,160.0,185.0,210.0,227.0,244.0,266.0,284.0,296.0,303.0,14045.0,-inf
0.88,0.32,15.0,0.9,0.05,0.0,2.0,17.0,96.0,684.0,2721.0,6308.0,10587.0,14529.0,17312.0,19119.0,20251.0,20888.0,21270.0,21451.0,21561.0,21623.0,21647.0,21660.0,21666.0,21671.0,21673.0,21674.0,21675.0,21675.0,21675.0,27008.0,-inf
0.1,0.28,12.0,0.8,0.005,0.0,0.0,8.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13859.0,-inf
0.28,0.3,14.0,0.4,0.05,0.0,1.0,7.0,14.0,16.0,21.0,23.0,25.0,27.0,27.0,27.0,27.0,27.0,28.0,31.0,32.0,32.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,13875.0,-inf
0.09,0.24,7.0,0.8,0.1,0.0,2.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,13853.0,-inf
0.26,0.32,8.0,0.1,0.5,0.0,0.0,1.0,6.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13859.0,-inf
0.24,0.32,6.0,0.2,0.001,0.0,2.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,13857.0,-inf
0.01,0.34,11.0,0.5,0.01,0.0,1.0,4.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13860.0,-inf
0.71,0.26,10.0,0.8,0.5,0.0,1.0,5.0,18.0,51.0,112.0,262.0,623.0,1281.0,2312.0,3612.0,5000.0,6284.0,7372.0,8154.0,8744.0,9120.0,9369.0,9520.0,9623.0,9686.0,9716.0,9742.0,9749.0,9754.0,9761.0,19673.0,-577.5975346900511
0.76,0.38,9.0,0.5,0.1,0.0,2.0,6.0,12.0,43.0,129.0,346.0,838.0,1730.0,3072.0,4607.0,6177.0,7498.0,8505.0,9169.0,9656.0,9966.0,10123.0,10224.0,10287.0,10327.0,10355.0,10365.0,10369.0,10374.0,10374.0,20115.0,-1175.0910495875603
0.08,0.4,9.0,0.1,0.0005,0.0,1.0,5.0,8.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13859.0,-inf
0.97,0.4,15.0,0.8,0.0001,0.0,4.0,395.0,4425.0,13850.0,23538.0,30237.0,33877.0,35662.0,36420.0,36733.0,36844.0,36887.0,36907.0,36911.0,36915.0,36917.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,36918.0,37250.0,-inf
0.08,0.35,13.0,0.5,5e-05,0.0,3.0,7.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13861.0,-inf
0.13,0.25,14.0,0.9,0.0005,0.0,1.0,7.0,13.0,15.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,13863.0,-inf
0.98,0.26,12.0,0.3,0.05,0.0,3.0,749.0,6359.0,15970.0,24664.0,30217.0,33036.0,34339.0,34935.0,35203.0,35314.0,35368.0,35390.0,35396.0,35404.0,35407.0,35408.0,35408.0,35408.0,35408.0,35408.0,35408.0,35408.0,35408.0,35408.0,36584.0,-inf
0.97,0.35,7.0,0.7,0.05,0.0,6.0,236.0,3294.0,11105.0,20041.0,26806.0,30765.0,32866.0,33883.0,34325.0,34533.0,34620.0,34662.0,34681.0,34689.0,34693.0,34694.0,34696.0,34697.0,34699.0,34701.0,34701.0,34701.0,34701.0,34701.0,35954.0,-inf
0.67,0.32,12.0,0.1,0.05,0.0,0.0,6.0,22.0,52.0,129.0,268.0,488.0,842.0,1394.0,2075.0,2801.0,3555.0,4279.0,4907.0,5350.0,5688.0,5928.0,6098.0,6208.0,6280.0,6325.0,6353.0,6370.0,6379.0,6384.0,17879.0,-504.4740531375817
0.16,0.3,6.0,0.5,0.05,0.0,0.0,4.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,13859.0,-inf
0.49,0.31,10.0,0.2,0.0005,0.0,1.0,5.0,14.0,20.0,25.0,36.0,49.0,63.0,86.0,123.0,173.0,227.0,287.0,355.0,436.0,517.0,609.0,696.0,791.0,883.0,934.0,1004.0,1084.0,1139.0,1192.0,14641.0,-3985.3172330841703
0.98,0.3,9.0,0.1,0.1,0.0,6.0,701.0,5666.0,14489.0,22389.0,27520.0,30237.0,31512.0,32137.0,32396.0,32524.0,32584.0,32616.0,32631.0,32640.0,32641.0,32641.0,32641.0,32641.0,32641.0,32641.0,32641.0,32641.0,32641.0,32641.0,35150.0,-inf
0.62,0.34,14.0,0.6,0.1,0.0,2.0,12.0,25.0,49.0,85.0,136.0,234.0,365.0,608.0,948.0,1404.0,1967.0,2524.0,3118.0,3591.0,4052.0,4422.0,4705.0,4925.0,5076.0,5177.0,5234.0,5290.0,5325.0,5342.0,17130.0,-1542.0808231985889
0.97,0.35,8.0,0.2,0.005,0.0,3.0,199.0,3078.0,11091.0,20406.0,26881.0,30735.0,32602.0,33482.0,33931.0,34113.0,34195.0,34234.0,34248.0,34255.0,34258.0,34259.0,34259.0,34259.0,34259.0,34259.0,34259.0,34259.0,34259.0,34259.0,35788.0,-inf
0.44,0.31,13.0,0.9,0.0005,0.0,1.0,6.0,11.0,19.0,25.0,30.0,36.0,44.0,54.0,65.0,83.0,102.0,117.0,136.0,153.0,171.0,189.0,206.0,230.0,245.0,264.0,286.0,303.0,320.0,341.0,14092.0,-inf
0.72,0.3,10.0,0.5,0.01,0.0,0.0,6.0,13.0,42.0,105.0,301.0,740.0,1578.0,2756.0,4131.0,5501.0,6669.0,7654.0,8325.0,8789.0,9059.0,9247.0,9347.0,9416.0,9445.0,9472.0,9482.0,9488.0,9493.0,9494.0,19493.0,-641.5000770104753
0.22,0.34,6.0,0.2,0.5,0.0,1.0,3.0,7.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13860.0,-inf
0.79,0.4,12.0,0.1,0.001,0.0,1.0,11.0,28.0,86.0,359.0,1118.0,2751.0,5173.0,7662.0,9776.0,11340.0,12288.0,12898.0,13268.0,13428.0,13538.0,13586.0,13615.0,13631.0,13638.0,13645.0,13651.0,13652.0,13652.0,13652.0,21949.0,-2889.576099097501
0.67,0.41,5.0,0.4,0.01,0.0,0.0,3.0,4.0,4.0,7.0,7.0,8.0,10.0,12.0,18.0,25.0,56.0,123.0,254.0,460.0,786.0,1230.0,1738.0,2296.0,2840.0,3364.0,3795.0,4129.0,4394.0,4619.0,17125.0,-inf
0.94,0.25,7.0,0.5,0.001,0.0,0.0,48.0,962.0,5269.0,12917.0,20612.0,26092.0,29316.0,31036.0,31851.0,32262.0,32457.0,32541.0,32581.0,32591.0,32596.0,32599.0,32603.0,32606.0,32606.0,32606.0,32606.0,32606.0,32606.0,32606.0,34311.0,-inf
0.49,0.31,5.0,0.8,0.0005,0.0,0.0,1.0,5.0,5.0,10.0,12.0,20.0,30.0,46.0,60.0,74.0,101.0,130.0,170.0,217.0,279.0,367.0,454.0,547.0,639.0,738.0,828.0,919.0,986.0,1062.0,14589.0,-inf
0.32,0.38,15.0,0.9,0.001,0.0,0.0,12.0,17.0,20.0,27.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,13871.0,-inf
0.33,0.34,9.0,0.3,5e-05,0.0,0.0,2.0,4.0,10.0,11.0,13.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13864.0,-inf
0.84,0.34,6.0,0.5,0.001,0.0,0.0,7.0,87.0,571.0,2270.0,5440.0,9325.0,12957.0,15569.0,17319.0,18344.0,18968.0,19286.0,19444.0,19542.0,19590.0,19617.0,19628.0,19636.0,19639.0,19641.0,19641.0,19641.0,19641.0,19641.0,25488.0,-inf
0.2,0.37,15.0,0.7,0.1,0.0,1.0,8.0,12.0,16.0,18.0,20.0,21.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,13863.0,-inf
0.54,0.42,8.0,0.3,0.005,0.0,0.0,4.0,11.0,17.0,27.0,44.0,72.0,101.0,138.0,176.0,230.0,289.0,356.0,446.0,560.0,678.0,816.0,941.0,1054.0,1153.0,1247.0,1339.0,1398.0,1452.0,1498.0,14918.0,-4022.405492032931
0.33,0.28,8.0,0.9,0.001,0.0,1.0,4.0,7.0,7.0,7.0,9.0,10.0,13.0,14.0,18.0,21.0,23.0,26.0,26.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,13871.0,-inf
0.95,0.31,12.0,0.6,0.0001,0.0,0.0,63.0,1115.0,6158.0,14687.0,22871.0,28549.0,31763.0,33330.0,34102.0,34423.0,34600.0,34674.0,34710.0,34719.0,34725.0,34728.0,34729.0,34729.0,34731.0,34732.0,34732.0,34732.0,34732.0,34732.0,35680.0,-inf
0.88,0.24,15.0,0.3,0.5,0.0,4.0,35.0,270.0,1282.0,3615.0,7061.0,10623.0,13538.0,15572.0,16905.0,17736.0,18229.0,18523.0,18658.0,18743.0,18797.0,18821.0,18835.0,18847.0,18851.0,18855.0,18858.0,18861.0,18862.0,18862.0,25659.0,-2671.0014793063283
0.99,0.41,6.0,0.5,5e-05,0.0,0.0,1487.0,10097.0,22003.0,30751.0,34996.0,36995.0,37750.0,38055.0,38164.0,38200.0,38211.0,38214.0,38216.0,38216.0,38216.0,38216.0,38216.0,38216.0,38216.0,38216.0,38216.0,38216.0,38216.0,38216.0,38230.0,-inf
0.61,0.29,6.0,0.8,0.001,0.0,1.0,4.0,18.0,36.0,68.0,142.0,296.0,548.0,947.0,1566.0,2302.0,3193.0,4138.0,4932.0,5564.0,6001.0,6289.0,6485.0,6621.0,6705.0,6768.0,6804.0,6829.0,6838.0,6846.0,17833.0,-822.1986309192241
0.82,0.38,11.0,0.7,0.05,0.0,1.0,8.0,100.0,473.0,1560.0,3485.0,5922.0,8479.0,10557.0,12133.0,13198.0,13884.0,14250.0,14508.0,14637.0,14713.0,14764.0,14789.0,14803.0,14808.0,14814.0,14819.0,14822.0,14825.0,14826.0,22614.0,-2764.661130433263
0.26,0.31,5.0,0.1,0.0005,0.0,1.0,1.0,3.0,7.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13860.0,-inf
0.63,0.38,14.0,0.7,5e-05,0.0,2.0,13.0,20.0,30.0,54.0,112.0,211.0,352.0,603.0,1110.0,1782.0,2712.0,3767.0,4801.0,5721.0,6420.0,6964.0,7320.0,7542.0,7682.0,7779.0,7841.0,7879.0,7900.0,7914.0,18445.0,-1985.3838532985076
0.87,0.32,5.0,0.4,5e-05,0.0,1.0,5.0,79.0,599.0,2673.0,6804.0,11954.0,16758.0,20290.0,22519.0,23830.0,24518.0,24868.0,25047.0,25146.0,25206.0,25224.0,25238.0,25243.0,25246.0,25247.0,25247.0,25247.0,25247.0,25247.0,28835.0,-inf
0.93,0.28,15.0,0.5,0.1,0.0,3.0,65.0,821.0,3979.0,9399.0,15046.0,19664.0,22748.0,24550.0,25565.0,26052.0,26358.0,26507.0,26580.0,26617.0,26645.0,26650.0,26654.0,26656.0,26657.0,26659.0,26659.0,26659.0,26659.0,26659.0,30661.0,-inf
0.15,0.42,10.0,0.4,0.5,0.0,2.0,5.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13858.0,-inf
0.89,0.24,11.0,0.8,0.01,0.0,4.0,24.0,242.0,1526.0,4994.0,10222.0,15093.0,18864.0,21347.0,22786.0,23618.0,24081.0,24327.0,24469.0,24538.0,24578.0,24597.0,24606.0,24610.0,24610.0,24611.0,24611.0,24611.0,24611.0,24611.0,28836.0,-inf
0.85,0.35,15.0,0.6,0.0005,0.0,1.0,13.0,85.0,496.0,2098.0,5403.0,9757.0,13821.0,16793.0,18703.0,19915.0,20494.0,20864.0,21031.0,21114.0,21154.0,21182.0,21196.0,21201.0,21204.0,21207.0,21208.0,21208.0,21208.0,21208.0,26345.0,-inf
0.3,0.38,10.0,0.7,0.05,0.0,1.0,7.0,8.0,13.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13864.0,-inf
0.77,0.38,13.0,0.8,0.1,0.0,0.0,8.0,27.0,84.0,277.0,746.0,1672.0,3203.0,4989.0,6826.0,8479.0,9665.0,10458.0,10988.0,11340.0,11523.0,11632.0,11699.0,11733.0,11755.0,11766.0,11773.0,11783.0,11790.0,11791.0,20809.0,-1530.896802099238
0.4,0.4,7.0,0.7,5e-05,0.0,0.0,3.0,10.0,12.0,14.0,17.0,24.0,32.0,45.0,59.0,65.0,73.0,76.0,80.0,84.0,85.0,88.0,93.0,96.0,100.0,102.0,103.0,103.0,103.0,103.0,13917.0,-inf
0.7,0.26,6.0,0.9,0.01,0.0,3.0,4.0,9.0,28.0,70.0,203.0,495.0,1087.0,1996.0,3305.0,4759.0,6161.0,7263.0,8106.0,8701.0,9109.0,9328.0,9492.0,9595.0,9646.0,9686.0,9703.0,9709.0,9716.0,9720.0,19565.0,-672.3240192915804
0.74,0.29,14.0,0.2,0.0005,0.0,2.0,7.0,27.0,66.0,213.0,601.0,1557.0,3173.0,5337.0,7505.0,9331.0,10648.0,11537.0,12105.0,12411.0,12594.0,12710.0,12755.0,12773.0,12789.0,12796.0,12800.0,12802.0,12804.0,12805.0,21190.0,-1732.5034873699458
0.95,0.24,15.0,0.5,0.1,0.0,0.0,131.0,1832.0,7042.0,14239.0,20578.0,24979.0,27634.0,29000.0,29742.0,30096.0,30260.0,30356.0,30409.0,30433.0,30441.0,30445.0,30445.0,30446.0,30446.0,30446.0,30446.0,30446.0,30446.0,30446.0,33163.0,-inf
0.65,0.31,7.0,0.5,0.001,0.0,3.0,7.0,14.0,31.0,93.0,203.0,436.0,856.0,1588.0,2693.0,3838.0,5032.0,5971.0,6746.0,7290.0,7632.0,7826.0,7952.0,8031.0,8079.0,8104.0,8120.0,8139.0,8147.0,8149.0,18634.0,-709.2393474151322
0.71,0.38,12.0,0.7,0.001,0.0,2.0,10.0,26.0,77.0,213.0,546.0,1284.0,2482.0,4064.0,5772.0,7310.0,8501.0,9239.0,9777.0,10082.0,10275.0,10390.0,10462.0,10491.0,10505.0,10509.0,10514.0,10518.0,10520.0,10520.0,19898.0,-1586.1082441389224
0.49,0.4,11.0,0.5,0.1,0.0,1.0,8.0,13.0,19.0,31.0,34.0,43.0,53.0,65.0,78.0,95.0,110.0,128.0,150.0,169.0,189.0,214.0,235.0,256.0,287.0,312.0,333.0,356.0,374.0,389.0,14122.0,-inf
0.23,0.26,15.0,0.6,0.5,0.0,2.0,10.0,13.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13859.0,-inf
0.94,0.29,7.0,0.5,5e-05,0.0,1.0,64.0,1248.0,6224.0,14280.0,22245.0,27660.0,30743.0,32373.0,33207.0,33577.0,33746.0,33812.0,33848.0,33865.0,33875.0,33876.0,33876.0,33877.0,33877.0,33877.0,33877.0,33877.0,33877.0,33877.0,34990.0,-inf
0.17,0.41,8.0,0.5,0.001,0.0,2.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,13857.0,-inf
0.42,0.25,7.0,0.6,0.005,0.0,2.0,2.0,9.0,11.0,14.0,16.0,16.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,13865.0,-inf
0.47,0.24,13.0,0.3,0.001,0.0,1.0,5.0,14.0,16.0,27.0,38.0,55.0,82.0,115.0,160.0,218.0,290.0,387.0,480.0,568.0,686.0,799.0,915.0,1042.0,1150.0,1231.0,1292.0,1353.0,1416.0,1453.0,14828.0,-3600.487759917242
0.14,0.35,14.0,0.5,0.005,0.0,2.0,7.0,13.0,14.0,15.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,13862.0,-inf
0.41,0.26,6.0,0.7,0.001,0.0,0.0,4.0,6.0,10.0,13.0,19.0,21.0,33.0,55.0,73.0,82.0,92.0,117.0,134.0,156.0,176.0,185.0,195.0,202.0,218.0,224.0,233.0,242.0,253.0,257.0,14023.0,-inf
0.47,0.34,14.0,0.8,5e-05,0.0,1.0,7.0,18.0,30.0,38.0,55.0,89.0,127.0,183.0,258.0,326.0,426.0,544.0,675.0,805.0,939.0,1064.0,1188.0,1325.0,1437.0,1555.0,1647.0,1737.0,1798.0,1852.0,15110.0,-3959.571753656061
0.03,0.26,15.0,0.9,0.01,0.0,1.0,10.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13858.0,-inf
0.59,0.42,5.0,0.6,0.5,0.0,0.0,1.0,4.0,6.0,10.0,12.0,14.0,16.0,23.0,33.0,51.0,73.0,118.0,184.0,277.0,414.0,594.0,817.0,1074.0,1342.0,1597.0,1821.0,2043.0,2234.0,2380.0,15559.0,-11083.175715561303
0.12,0.31,11.0,0.1,0.005,0.0,1.0,5.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13857.0,-inf
0.88,0.37,8.0,0.1,0.0001,0.0,2.0,10.0,95.0,758.0,3191.0,7788.0,13317.0,17872.0,21098.0,23127.0,24183.0,24770.0,25058.0,25206.0,25277.0,25313.0,25331.0,25338.0,25342.0,25344.0,25344.0,25344.0,25344.0,25344.0,25344.0,29048.0,-inf
0.01,0.31,6.0,0.7,0.005,0.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13855.0,-inf
0.19,0.37,10.0,0.5,0.05,0.0,0.0,5.0,8.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13860.0,-inf
0.95,0.35,7.0,0.8,0.01,0.0,0.0,101.0,1545.0,7050.0,14813.0,21993.0,26798.0,29494.0,30924.0,31645.0,31987.0,32168.0,32254.0,32289.0,32306.0,32319.0,32324.0,32328.0,32329.0,32330.0,32330.0,32330.0,32330.0,32330.0,32330.0,34177.0,-inf
0.17,0.32,15.0,0.9,0.5,0.0,1.0,8.0,13.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,13865.0,-inf
0.41,0.24,12.0,0.3,5e-05,0.0,1.0,9.0,13.0,23.0,30.0,42.0,56.0,71.0,80.0,101.0,124.0,144.0,168.0,194.0,215.0,232.0,260.0,293.0,317.0,345.0,383.0,401.0,434.0,450.0,462.0,14149.0,-inf
0.13,0.25,15.0,0.2,0.01,0.0,3.0,9.0,14.0,16.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,13864.0,-inf
0.82,0.3,14.0,0.7,0.005,0.0,0.0,16.0,124.0,666.0,2140.0,4733.0,7957.0,10791.0,13099.0,14669.0,15655.0,16242.0,16606.0,16814.0,16920.0,16971.0,17003.0,17017.0,17034.0,17042.0,17045.0,17045.0,17046.0,17047.0,17047.0,23997.0,-3366.57987678726
0.58,0.34,12.0,0.6,0.0001,0.0,0.0,8.0,26.0,58.0,110.0,201.0,354.0,589.0,920.0,1401.0,1978.0,2665.0,3362.0,4036.0,4644.0,5091.0,5426.0,5664.0,5830.0,5930.0,6015.0,6077.0,6105.0,6125.0,6137.0,17433.0,-1170.7189181614915
0.11,0.34,5.0,0.6,0.001,0.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13855.0,-inf
0.13,0.35,5.0,0.5,0.5,0.0,1.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13856.0,-inf
0.28,0.26,9.0,0.4,0.0005,0.0,1.0,7.0,10.0,13.0,14.0,15.0,17.0,17.0,21.0,22.0,27.0,29.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,13872.0,-inf
0.77,0.24,5.0,0.5,0.0005,0.0,1.0,2.0,7.0,30.0,136.0,532.0,1662.0,3716.0,6471.0,9275.0,11637.0,13367.0,14415.0,15078.0,15452.0,15654.0,15773.0,15841.0,15881.0,15899.0,15908.0,15912.0,15917.0,15919.0,15923.0,23069.0,-1312.1558039448537
0.31,0.37,10.0,0.1,5e-05,0.0,1.0,5.0,9.0,12.0,20.0,26.0,28.0,32.0,34.0,36.0,43.0,45.0,45.0,48.0,48.0,50.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,13881.0,-inf
0.61,0.37,8.0,0.9,0.01,0.0,1.0,5.0,7.0,10.0,12.0,17.0,26.0,33.0,43.0,55.0,82.0,118.0,178.0,248.0,355.0,521.0,752.0,1087.0,1475.0,1894.0,2257.0,2647.0,2965.0,3219.0,3433.0,16281.0,-inf
0.2,0.4,6.0,0.5,0.1,0.0,1.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13856.0,-inf
0.68,0.26,7.0,0.3,0.05,0.0,1.0,5.0,11.0,23.0,50.0,84.0,156.0,314.0,606.0,1040.0,1747.0,2670.0,3627.0,4536.0,5271.0,5839.0,6232.0,6519.0,6708.0,6845.0,6927.0,6992.0,7029.0,7057.0,7078.0,18245.0,-1564.802036084116
0.39,0.36,5.0,0.2,0.01,0.0,0.0,3.0,6.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13862.0,-inf
