inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,total_immunized,LL
0.42,0.26,5.0,0.5,0.0005,5.0,4.0,3.0,1.0,4.0,2.0,10.0,5.0,6.0,16.0,9.0,11.0,31.0,28.0,26.0,27.0,24.0,18.0,16.0,15.0,21.0,15.0,9.0,12.0,8.0,6.0,14045.0,-inf
0.88,0.32,15.0,0.9,0.05,15.0,108.0,753.0,3876.0,5947.0,4701.0,2932.0,1596.0,829.0,427.0,230.0,129.0,62.0,37.0,14.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27008.0,-inf
0.1,0.28,12.0,0.8,0.005,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.28,0.3,14.0,0.4,0.05,14.0,4.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13875.0,-inf
0.09,0.24,7.0,0.8,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13853.0,-inf
0.26,0.32,8.0,0.1,0.5,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.24,0.32,6.0,0.2,0.001,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
0.01,0.34,11.0,0.5,0.01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.71,0.26,10.0,0.8,0.5,10.0,19.0,39.0,63.0,256.0,554.0,1030.0,1499.0,1577.0,1439.0,1124.0,790.0,521.0,345.0,199.0,143.0,78.0,30.0,21.0,12.0,8.0,2.0,3.0,2.0,0.0,1.0,19673.0,-577.5975346900511
0.76,0.38,9.0,0.5,0.1,9.0,10.0,31.0,131.0,368.0,744.0,1449.0,1816.0,1801.0,1474.0,956.0,666.0,391.0,202.0,148.0,87.0,36.0,23.0,15.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,20115.0,-1175.0910495875603
0.08,0.4,9.0,0.1,0.0005,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.97,0.4,15.0,0.8,0.0001,15.0,5896.0,21772.0,6763.0,1690.0,499.0,180.0,72.0,17.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37250.0,-inf
0.08,0.35,13.0,0.5,5e-05,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861.0,-inf
0.13,0.25,14.0,0.9,0.0005,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13863.0,-inf
0.98,0.26,12.0,0.3,0.05,12.0,12282.0,17337.0,3947.0,1186.0,388.0,132.0,74.0,34.0,6.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36584.0,-inf
0.97,0.35,7.0,0.7,0.05,7.0,3614.0,18787.0,8139.0,2611.0,921.0,345.0,159.0,58.0,29.0,12.0,8.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35954.0,-inf
0.67,0.32,12.0,0.1,0.05,12.0,23.0,63.0,104.0,192.0,334.0,460.0,718.0,869.0,834.0,780.0,648.0,450.0,329.0,216.0,119.0,96.0,61.0,35.0,20.0,12.0,8.0,2.0,4.0,0.0,1.0,17879.0,-504.4740531375817
0.16,0.3,6.0,0.5,0.05,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.49,0.31,10.0,0.2,0.0005,10.0,3.0,9.0,7.0,15.0,14.0,21.0,34.0,51.0,50.0,69.0,61.0,81.0,89.0,108.0,82.0,82.0,97.0,76.0,71.0,59.0,61.0,57.0,36.0,41.0,42.0,14641.0,-3985.3172330841703
0.98,0.3,9.0,0.1,0.1,9.0,11225.0,15387.0,3836.0,1262.0,482.0,223.0,98.0,55.0,35.0,17.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35150.0,-inf
0.62,0.34,14.0,0.6,0.1,14.0,26.0,42.0,40.0,77.0,129.0,192.0,327.0,445.0,589.0,656.0,599.0,535.0,463.0,336.0,290.0,216.0,145.0,91.0,50.0,38.0,31.0,17.0,7.0,2.0,2.0,17130.0,-1542.0808231985889
0.97,0.35,8.0,0.2,0.005,8.0,2670.0,20865.0,7369.0,2113.0,717.0,301.0,120.0,63.0,19.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35788.0,-inf
0.44,0.31,13.0,0.9,0.0005,13.0,7.0,5.0,4.0,7.0,11.0,9.0,15.0,15.0,10.0,16.0,24.0,19.0,18.0,23.0,10.0,19.0,19.0,27.0,17.0,16.0,18.0,22.0,15.0,16.0,15.0,14092.0,-inf
0.72,0.3,10.0,0.5,0.01,10.0,13.0,36.0,98.0,317.0,708.0,1291.0,1655.0,1528.0,1269.0,964.0,691.0,357.0,254.0,119.0,75.0,42.0,36.0,15.0,6.0,5.0,6.0,0.0,0.0,1.0,0.0,19493.0,-641.5000770104753
0.22,0.34,6.0,0.2,0.5,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.79,0.4,12.0,0.1,0.001,12.0,19.0,68.0,357.0,1293.0,2856.0,3361.0,2452.0,1451.0,833.0,475.0,238.0,107.0,58.0,30.0,17.0,10.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21949.0,-2889.576099097501
0.67,0.41,5.0,0.4,0.01,5.0,1.0,1.0,0.0,2.0,1.0,3.0,6.0,5.0,6.0,31.0,113.0,175.0,320.0,488.0,560.0,574.0,570.0,560.0,473.0,334.0,246.0,201.0,137.0,76.0,51.0,17125.0,-inf
0.94,0.25,7.0,0.5,0.001,7.0,624.0,9298.0,13205.0,5731.0,2139.0,928.0,365.0,182.0,72.0,34.0,11.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34311.0,-inf
0.49,0.31,5.0,0.8,0.0005,5.0,2.0,1.0,1.0,4.0,13.0,16.0,14.0,17.0,17.0,25.0,50.0,52.0,53.0,75.0,82.0,103.0,104.0,109.0,91.0,88.0,78.0,76.0,50.0,49.0,32.0,14589.0,-inf
0.32,0.38,15.0,0.9,0.001,15.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13871.0,-inf
0.33,0.34,9.0,0.3,5e-05,9.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864.0,-inf
0.84,0.34,6.0,0.5,0.001,6.0,98.0,659.0,2946.0,5418.0,4734.0,2704.0,1477.0,829.0,379.0,195.0,91.0,53.0,29.0,14.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25488.0,-inf
0.2,0.37,15.0,0.7,0.1,15.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13863.0,-inf
0.54,0.42,8.0,0.3,0.005,8.0,8.0,3.0,20.0,17.0,39.0,43.0,37.0,39.0,68.0,65.0,99.0,95.0,124.0,139.0,140.0,110.0,108.0,99.0,84.0,64.0,67.0,41.0,36.0,36.0,28.0,14918.0,-4022.405492032931
0.33,0.28,8.0,0.9,0.001,8.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13871.0,-inf
0.95,0.31,12.0,0.6,0.0001,12.0,592.0,11116.0,14331.0,5605.0,1915.0,689.0,289.0,100.0,42.0,27.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35680.0,-inf
0.88,0.24,15.0,0.3,0.5,15.0,272.0,1664.0,4481.0,4758.0,3212.0,1959.0,1113.0,625.0,368.0,172.0,93.0,53.0,26.0,22.0,10.0,8.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,25659.0,-2671.0014793063283
0.99,0.41,6.0,0.5,5e-05,6.0,24179.0,13401.0,576.0,43.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38230.0,-inf
0.61,0.29,6.0,0.8,0.001,6.0,17.0,29.0,49.0,117.0,215.0,367.0,580.0,801.0,1006.0,1014.0,900.0,614.0,442.0,239.0,144.0,114.0,75.0,56.0,36.0,20.0,6.0,3.0,4.0,4.0,2.0,17833.0,-822.1986309192241
0.82,0.38,11.0,0.7,0.05,11.0,95.0,633.0,1868.0,3086.0,3033.0,2378.0,1602.0,895.0,528.0,295.0,180.0,102.0,46.0,23.0,21.0,13.0,8.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,22614.0,-2764.661130433263
0.26,0.31,5.0,0.1,0.0005,5.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.63,0.38,14.0,0.7,5e-05,14.0,14.0,15.0,37.0,78.0,138.0,223.0,384.0,636.0,932.0,1180.0,1204.0,1002.0,752.0,511.0,326.0,195.0,115.0,76.0,36.0,23.0,16.0,9.0,10.0,6.0,2.0,18445.0,-1985.3838532985076
0.87,0.32,5.0,0.4,5e-05,5.0,81.0,562.0,3748.0,7524.0,6113.0,3577.0,1905.0,910.0,445.0,191.0,98.0,40.0,27.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28835.0,-inf
0.93,0.28,15.0,0.5,0.1,15.0,688.0,6620.0,8852.0,5240.0,2715.0,1248.0,631.0,331.0,157.0,87.0,35.0,25.0,8.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30661.0,-inf
0.15,0.42,10.0,0.4,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13858.0,-inf
0.89,0.24,11.0,0.8,0.01,11.0,191.0,1869.0,7201.0,6964.0,4038.0,2084.0,1138.0,554.0,276.0,131.0,81.0,36.0,19.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28836.0,-inf
0.85,0.35,15.0,0.6,0.0005,15.0,77.0,525.0,2759.0,5911.0,5521.0,3205.0,1632.0,771.0,417.0,212.0,84.0,45.0,13.0,12.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26345.0,-inf
0.3,0.38,10.0,0.7,0.05,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864.0,-inf
0.77,0.38,13.0,0.8,0.1,13.0,24.0,80.0,293.0,685.0,1486.0,2274.0,2179.0,1813.0,1212.0,695.0,459.0,252.0,142.0,70.0,40.0,30.0,15.0,12.0,6.0,5.0,3.0,3.0,0.0,2.0,0.0,20809.0,-1530.896802099238
0.4,0.4,7.0,0.7,5e-05,7.0,3.0,5.0,2.0,3.0,10.0,15.0,13.0,9.0,9.0,5.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13917.0,-inf
0.7,0.26,6.0,0.9,0.01,6.0,7.0,36.0,69.0,193.0,420.0,884.0,1400.0,1714.0,1610.0,1183.0,861.0,547.0,324.0,176.0,113.0,82.0,46.0,25.0,14.0,4.0,6.0,2.0,2.0,1.0,3.0,19565.0,-672.3240192915804
0.74,0.29,14.0,0.2,0.0005,14.0,14.0,61.0,203.0,618.0,1499.0,2631.0,2667.0,2099.0,1385.0,713.0,395.0,247.0,131.0,64.0,31.0,12.0,9.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,21190.0,-1732.5034873699458
0.95,0.24,15.0,0.5,0.1,15.0,1745.0,11811.0,9377.0,4157.0,1817.0,832.0,366.0,170.0,77.0,53.0,14.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33163.0,-inf
0.65,0.31,7.0,0.5,0.001,7.0,14.0,35.0,66.0,168.0,348.0,649.0,1103.0,1380.0,1425.0,1034.0,737.0,486.0,299.0,166.0,105.0,33.0,36.0,25.0,14.0,12.0,6.0,2.0,2.0,1.0,0.0,18634.0,-709.2393474151322
0.71,0.38,12.0,0.7,0.001,12.0,39.0,66.0,191.0,583.0,1142.0,1772.0,2055.0,1741.0,1234.0,734.0,413.0,242.0,145.0,76.0,29.0,24.0,12.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,19898.0,-1586.1082441389224
0.49,0.4,11.0,0.5,0.1,11.0,5.0,12.0,7.0,6.0,10.0,7.0,20.0,16.0,15.0,15.0,26.0,21.0,18.0,17.0,24.0,35.0,22.0,22.0,20.0,27.0,14.0,21.0,9.0,18.0,11.0,14122.0,-inf
0.23,0.26,15.0,0.6,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.0,-inf
0.94,0.29,7.0,0.5,5e-05,7.0,876.0,11013.0,12975.0,5453.0,2119.0,870.0,339.0,143.0,52.0,19.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34990.0,-inf
0.17,0.41,8.0,0.5,0.001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
0.42,0.25,7.0,0.6,0.005,7.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13865.0,-inf
0.47,0.24,13.0,0.3,0.001,13.0,4.0,4.0,15.0,18.0,25.0,28.0,47.0,48.0,74.0,95.0,91.0,120.0,103.0,120.0,108.0,128.0,109.0,82.0,82.0,63.0,53.0,45.0,35.0,17.0,15.0,14828.0,-3600.487759917242
0.14,0.35,14.0,0.5,0.005,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13862.0,-inf
0.41,0.26,6.0,0.7,0.001,6.0,4.0,6.0,4.0,6.0,10.0,14.0,20.0,19.0,12.0,9.0,23.0,20.0,17.0,13.0,16.0,10.0,6.0,15.0,7.0,4.0,6.0,13.0,4.0,4.0,1.0,14023.0,-inf
0.47,0.34,14.0,0.8,5e-05,14.0,8.0,11.0,22.0,25.0,39.0,43.0,73.0,74.0,103.0,125.0,145.0,130.0,127.0,121.0,140.0,112.0,112.0,141.0,111.0,69.0,65.0,53.0,38.0,28.0,27.0,15110.0,-3959.571753656061
0.03,0.26,15.0,0.9,0.01,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13858.0,-inf
0.59,0.42,5.0,0.6,0.5,5.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,18.0,28.0,27.0,58.0,109.0,107.0,181.0,222.0,260.0,299.0,259.0,249.0,215.0,193.0,160.0,134.0,85.0,74.0,15559.0,-11083.175715561303
0.12,0.31,11.0,0.1,0.005,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13857.0,-inf
0.88,0.37,8.0,0.1,0.0001,8.0,63.0,807.0,4585.0,8224.0,5753.0,3118.0,1516.0,699.0,312.0,134.0,68.0,30.0,16.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29048.0,-inf
0.01,0.31,6.0,0.7,0.005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,-inf
0.19,0.37,10.0,0.5,0.05,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13860.0,-inf
0.95,0.35,7.0,0.8,0.01,7.0,1208.0,12853.0,10763.0,4378.0,1831.0,749.0,290.0,130.0,67.0,26.0,11.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34177.0,-inf
0.17,0.32,15.0,0.9,0.5,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13865.0,-inf
0.41,0.24,12.0,0.3,5e-05,12.0,8.0,13.0,9.0,10.0,14.0,13.0,21.0,20.0,16.0,27.0,31.0,18.0,20.0,23.0,24.0,32.0,38.0,32.0,33.0,18.0,20.0,13.0,15.0,11.0,9.0,14149.0,-inf
0.13,0.25,15.0,0.2,0.01,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864.0,-inf
0.82,0.3,14.0,0.7,0.005,14.0,132.0,795.0,2559.0,4425.0,3600.0,2318.0,1408.0,816.0,476.0,223.0,124.0,72.0,36.0,18.0,11.0,11.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23997.0,-3366.57987678726
0.58,0.34,12.0,0.6,0.0001,12.0,28.0,50.0,81.0,113.0,184.0,351.0,439.0,616.0,700.0,773.0,787.0,622.0,459.0,309.0,226.0,137.0,102.0,65.0,32.0,30.0,12.0,11.0,3.0,5.0,0.0,17433.0,-1170.7189181614915
0.11,0.34,5.0,0.6,0.001,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,-inf
0.13,0.35,5.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13856.0,-inf
0.28,0.26,9.0,0.4,0.0005,9.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13872.0,-inf
0.77,0.24,5.0,0.5,0.0005,5.0,3.0,35.0,136.0,583.0,1882.0,3395.0,3678.0,2624.0,1667.0,917.0,457.0,260.0,119.0,75.0,46.0,22.0,8.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,23069.0,-1312.1558039448537
0.31,0.37,10.0,0.1,5e-05,10.0,5.0,2.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13881.0,-inf
0.61,0.37,8.0,0.9,0.01,8.0,3.0,2.0,2.0,5.0,8.0,11.0,8.0,14.0,43.0,55.0,56.0,96.0,154.0,224.0,325.0,395.0,451.0,466.0,346.0,331.0,264.0,232.0,137.0,102.0,78.0,16281.0,-inf
0.2,0.4,6.0,0.5,0.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13856.0,-inf
0.68,0.26,7.0,0.3,0.05,7.0,4.0,21.0,29.0,58.0,99.0,237.0,431.0,639.0,1014.0,1072.0,1019.0,771.0,580.0,377.0,237.0,195.0,111.0,76.0,44.0,28.0,22.0,10.0,12.0,7.0,2.0,18245.0,-1564.802036084116
0.39,0.36,5.0,0.2,0.01,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13862.0,-inf
0.92,0.3,13.0,0.9,0.01,13.0,653.0,6518.0,10035.0,5966.0,2886.0,1254.0,630.0,312.0,147.0,65.0,33.0,13.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31473.0,-inf
0.06,0.32,10.0,0.2,0.001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13858.0,-inf
0.78,0.41,14.0,0.4,0.001,14.0,50.0,167.0,616.0,1900.0,3214.0,3035.0,1985.0,1170.0,681.0,358.0,201.0,123.0,61.0,35.0,14.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21781.0,-inf
0.68,0.31,6.0,0.4,5e-05,6.0,11.0,43.0,94.0,277.0,633.0,1325.0,1821.0,1980.0,1779.0,1339.0,890.0,553.0,330.0,172.0,122.0,56.0,26.0,18.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,20305.0,-1068.462733702543
0.29,0.3,5.0,0.6,0.0005,5.0,0.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13866.0,-inf
0.79,0.32,11.0,0.5,5e-05,11.0,36.0,199.0,718.0,2279.0,3996.0,4014.0,2961.0,1750.0,997.0,563.0,261.0,174.0,72.0,33.0,22.0,5.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24179.0,-2863.279761287226
